Frame,C009,C013,C005,C004,C012,C024,C008,C015,C003,C019,C035,C034,C022,C018,C002,C014,C001,C017,C040,C021,C020,C041,C016,C000,C027,C007,C011,C010,C006,C026,mouse1,mouse2,contact
0.6662800000000004,0.6753904,-0.4281602,0.05298362,-0.5811961,-0.04311654,-0.9186342,-0.05726887,-0.4721616,-0.4487782,-0.707585,2.793188,0.03249057,-0.4978449,1.102846,1.203784,1.174361,-0.2929839,0.5020174,0.8645234,0.3352601,-0.5497842,2.249418,1.092681,-0.01381595,-0.2386552,-0.01365741,2.454072,-0.008397321,-0.5361258,-0.6050576,,,
0.732908000000009,-0.72249,-0.5659152,0.3800876,0.2829827,-0.04274534,-1.267042,0.7217211,-0.4189602,-0.7381597,-0.2628615,2.020702,-0.03471414,-0.3495018,1.405813,0.9409084,-0.1871341,-1.353454,-0.09377098,0.8084044,-0.02160054,0.9507381,1.993131,0.47459,0.07739592,-0.5054175,-0.2638187,1.987443,-1.062751,0.6323392,-0.8654314,,,
0.7995360000000176,2.498202,-0.396474,0.7301279,0.2195839,-0.005297667,-0.9533552,0.2816288,-0.8629783,-0.5373111,-0.1476885,2.132661,-0.345872,0.09801034,0.4900095,0.295411,1.311921,0.7108669,-0.2372947,0.5013819,0.5779191,0.1929221,2.146103,0.3262082,0.36622,-0.2721241,0.0041157,2.878392,-0.2685601,0.4572989,-0.03893135,,,
0.8661639999999977,0.1950859,0.6088781,1.167333,-0.5712809,-0.06970988,-0.56431,1.363608,-0.9418693,-0.2662378,0.02762952,2.127763,0.2142709,-0.2757779,0.9534885,1.304419,0.2579692,-0.6548027,0.04077145,0.1402021,-0.3110919,-0.167001,2.173508,0.3615891,0.1157273,0.06551462,0.2308363,2.225524,0.02505405,0.2971062,-0.4678408,,,
0.9327920000000063,0.6915037,1.232919,0.4442289,-0.1566111,-0.1094783,-0.5323741,-0.0895839,-0.251041,0.928424,-0.9382533,1.957632,-0.5312532,-0.7444851,1.39691,1.126945,-0.4767806,0.9495845,0.3333149,0.05271493,-0.267522,-0.4226567,2.208787,1.485024,0.3240736,-0.6966321,0.1140681,2.235996,-0.220506,-0.8385063,-0.6686686,,,
0.9994200000000149,-0.01429654,-1.152625,0.01254583,0.2919837,0.007376881,-1.313826,0.4008098,-0.7165418,0.301058,-0.02264221,1.398684,-0.4558286,-0.4493788,1.163118,0.8545718,0.1694685,0.4771284,-0.7814941,0.2114276,-0.7089409,0.2138773,3.160792,0.7036386,0.3854158,1.152018,-0.3628613,1.67742,-0.5392815,0.1928932,0.3718698,,,
1.0660480000000234,0.3155987,-1.285376,0.1738456,0.4086614,0.01230892,-0.8229624,1.54147,-0.2040305,-0.323509,-0.4790946,1.371413,-0.2141833,-0.2408854,1.04418,1.181613,-0.8038037,0.2250543,-0.02089148,0.1207487,-0.7353973,0.1659075,2.965519,0.2928583,0.173312,0.7062675,0.1541359,1.335153,-0.9717158,-0.191608,0.3537494,,,
1.1326760000000036,1.025968,0.02742929,-0.4785012,0.4705622,-0.03056743,-0.8568198,0.5735371,-0.5351632,0.2069149,-0.2175016,1.45427,-0.1874316,-0.3460693,-0.5309275,1.190506,0.51646,0.412982,0.04728865,-0.223322,-0.1835597,0.1828509,2.846824,0.6635696,0.2543987,-0.4892512,-0.4267485,1.781216,-0.5598628,-0.4852185,0.1330281,,,
1.1993040000000121,0.3748397,1.134934,0.8335351,0.01167635,0.07838836,-0.6700613,0.3148575,-0.4135134,-1.16388,-0.3558935,1.132559,-0.329707,0.2433554,1.21805,1.26561,-0.5295663,0.6010497,-0.07035984,-0.1557586,-0.189492,-0.4122137,2.861642,1.026067,0.3586012,-0.2314809,-0.03255578,1.777088,-0.3110759,-1.209996,0.1445238,,,
1.2659320000000207,-0.8051637,-0.07122564,0.33773,-0.3659605,-0.2401041,-0.1059098,-0.2339803,-0.3555715,0.1273057,-0.6567039,1.250223,-0.5142177,-0.1681407,0.1973802,1.247415,-0.5473303,-0.591251,-0.5981981,-0.2002852,0.1304408,-0.3161738,3.426793,0.9974793,0.5683299,-0.4884774,-0.4198889,1.393517,-0.4699299,-0.1637719,0.01109303,,,
1.3325600000000009,-0.003980083,0.009084326,1.194775,-0.3983695,-0.08434935,-0.8264793,0.578627,-0.7669161,0.9527114,-1.100953,0.7707481,-0.6102867,-0.2465205,0.1752668,0.8858383,-0.1556218,0.1626524,-0.2671422,-0.4258256,0.2089193,-0.5019934,3.549964,0.7642707,0.2884447,-0.07342461,-0.3504862,1.371196,-0.59434,-0.9396827,0.07101089,,,
1.3991880000000094,-0.5897198,0.7387485,-0.4093034,0.4075872,-0.1662283,0.42075,-0.4067204,-0.4959198,-0.9123546,-0.6932254,0.6880382,-0.2419357,0.1591281,1.018606,0.940044,-1.163409,-0.6983761,-0.8139025,-0.6716937,0.04295347,0.2477615,3.872795,1.439222,0.4545889,-0.0500641,-0.6837215,0.8389894,-0.6556764,-0.4256495,-0.1011879,,,
1.465816000000018,1.261937,-0.3900473,-0.04495218,-0.3257159,-0.08166643,-0.7225114,1.094753,-0.7885212,-0.5442691,-0.8251843,1.208139,-0.07332614,-0.4543367,1.262061,1.042061,0.8994862,-0.8047231,0.5664418,-0.8990258,1.224638,-0.05387899,3.977624,0.2702466,0.09036906,0.3492729,-0.02234666,1.013666,-0.2802282,0.420723,-0.02731782,,,
1.5324439999999981,-0.2974212,-0.2863329,0.8792372,0.2395405,-0.1454673,-1.089453,0.3920075,-0.5310966,-0.2015562,-0.4890451,0.5970883,0.05688528,-0.01404004,0.7333083,0.7229651,-0.8261072,-0.3271225,0.4651064,-0.6494828,-1.00702,-0.07961064,4.678467,1.686471,0.3141589,-0.06973992,-0.1883935,1.619766,-0.5068193,-0.9021176,0.3824347,,,
1.5990720000000067,1.196629,0.400705,0.3524426,0.1479845,-0.07446472,-0.6711893,1.041181,-0.4832509,-0.1717309,-0.607757,0.2712223,-0.3040835,-0.4465521,1.236604,0.46243,-1.270848,-0.6201832,0.3158532,-0.833989,-0.1942784,0.1291878,4.344565,-0.1685683,0.2776462,0.1392432,-0.560576,1.028632,-1.092029,-0.1008867,-0.0888769,,,
1.6657000000000153,0.8684983,-0.5527589,0.4218279,-0.2420635,-0.007234166,-1.263155,0.07558926,-0.339252,-0.6824477,-0.7514517,0.5992963,-0.2833519,-0.2379377,0.1653603,0.7442206,0.03540187,-0.827785,0.131483,-0.8778456,0.2477409,0.09206087,4.177067,0.2259774,0.2747714,0.3327054,-0.1363411,1.320869,-0.5078608,-0.01406839,0.07114928,,,
1.7323279999999954,-0.2953978,-0.4716041,-0.09986224,-0.5535972,-0.1043933,-0.8363644,0.9355198,-0.7083943,-0.6737376,-0.1377423,0.9554315,-0.3831213,-0.4941263,1.050065,0.2297811,-0.4617245,-0.687969,0.08384574,-0.8830466,0.7806575,0.5663338,4.120378,0.6732572,0.4238611,1.255662,1.187926,1.642996,-0.7495981,-0.0989196,0.5931513,,,
1.798956000000004,0.9802209,-0.5024179,-0.4803203,-0.9389301,0.03363132,-0.2044848,1.427031,-0.7965638,-0.3721157,0.1369966,0.4421431,-0.22789,-0.596203,0.1512253,1.122219,-0.04157522,-0.4632049,-0.2525535,-1.040884,-0.1833369,-0.3841565,4.472018,-0.01607726,0.1970855,0.7123426,1.509676,0.9442754,-0.1188799,0.7920718,1.413065,,,
1.8655840000000126,-0.5383521,-0.001651524,0.6073019,1.010915,-0.0180741,-0.6992612,-0.121461,-0.4638493,0.5212681,-0.1828441,0.721851,-0.08266915,0.8110531,0.1004063,0.9576305,-0.6446074,-1.375443,0.4355006,-0.5115231,0.3033566,0.1413736,3.337384,1.599919,0.2968163,0.4359817,1.741963,0.8506004,-0.7591442,-0.377395,-0.05203338,,,
1.9322120000000211,0.9369276,-0.2297902,-0.9068151,-0.09362242,-0.3539556,-0.5496887,0.3935985,-0.5584451,0.5166578,0.2317654,0.5451882,-0.8070807,-0.8597789,0.8840381,0.8168957,-0.02935057,-1.184071,-0.0190844,-0.7855012,-0.4477679,-0.6824079,2.625959,0.6705568,0.2001491,0.2789518,0.8632687,1.387593,-0.568471,-0.7072189,0.590028,,,
1.9988400000000013,0.9994174,-0.625092,0.3473974,0.1201425,-0.09932964,-0.44687,0.6831527,-0.1633106,-0.9699302,0.2803797,-0.356597,-0.4472729,-0.07677598,0.03446657,0.8989092,0.1882669,-0.6694545,-0.2627086,-0.796513,-0.823938,0.3729239,3.494775,1.206576,0.2040179,0.9700409,0.4006502,0.9625225,-0.8344918,-0.4708104,0.7253233,,,
2.06546800000001,-0.2735221,0.01541355,0.3220397,-0.266491,-0.05352213,-0.5236895,0.1935808,-0.5412917,0.9146314,2.076175,0.335894,-0.4368467,-0.4338052,-0.1597579,0.4613679,-0.4753446,-0.396092,-1.086647,-0.518898,-0.7049708,0.2878521,3.778506,0.12465,0.172099,-0.09649897,0.7397912,2.231097,-0.651399,0.5887728,0.5094637,,,
2.1320960000000184,0.5892747,1.133447,1.046639,-0.367552,0.08864865,0.3545018,-1.411017,-0.6384872,-0.5342294,2.184298,0.3653973,-0.4837392,-0.7120075,-0.5785691,1.082978,-0.1825286,0.9612274,-0.397689,-0.8595858,0.141914,0.01626255,2.803486,0.2475875,-0.1845324,-0.4356203,0.09936038,1.644423,-1.398768,0.3397943,0.1910528,,,
2.1987239999999986,-1.026285,-0.7866989,0.5661147,0.6397208,-0.05540472,-0.8684037,0.02235299,-0.6622374,-0.8590716,2.932753,0.6728471,-0.7965831,-0.3176543,-0.2067507,1.098084,-1.193545,0.2798118,-0.8735816,-1.153458,0.4885107,-0.09123091,3.690695,0.7720554,-0.02993865,1.011783,-0.1666944,0.625131,-0.2355794,-0.05279604,-0.1721695,,,
2.265352000000007,-0.7126232,-0.1370805,1.293079,0.3371107,0.02941698,-0.9839206,-0.5039089,-0.72784,-1.321159,1.743962,0.2714322,-0.2735508,-0.414571,-0.5795416,0.9771335,-0.7449628,0.7014123,0.08083089,-1.008601,0.7679818,-0.3031926,3.907038,0.8106593,-0.2869781,0.2809337,0.08259054,0.5989273,-0.9626433,0.2150067,0.3092639,,,
2.3319800000000157,-0.8646789,0.5289273,-1.08314,0.3428635,0.08390091,-0.2659476,0.8240027,-0.4280689,0.2702112,2.279115,0.7986211,-1.025296,-0.1586297,0.1281023,0.4167247,-0.3563311,-0.3213796,-0.1586705,-1.135301,0.3899499,0.7225154,3.888168,0.03185752,-0.01831069,0.4769299,0.7082933,1.042428,-1.310047,-0.1546239,0.4004854,,,
2.398607999999996,0.4249772,0.63153,0.8450252,1.041135,0.187094,-2.550973,-0.6714934,-0.9510249,0.45834,1.44909,0.4913577,-0.4889751,-0.3141668,-0.4549727,0.6006766,-0.777155,-0.9172021,-0.225734,-1.330668,-0.9686157,-0.2823926,3.223275,1.382635,-0.1272695,-0.4377058,-0.09992615,1.474824,-0.9639933,0.5275205,-0.04995947,,,
2.4652360000000044,-0.5549983,0.349863,0.1962218,-0.2122644,-0.004381707,-1.269143,-0.1586969,-0.9311984,-0.4338197,1.393684,0.9405625,-0.5810357,-0.7015011,-0.5570433,0.9319982,-0.4299165,0.2713963,-0.9531581,-0.7753853,0.7112752,0.07520126,2.898653,0.2792917,-0.3650792,-0.2175315,0.6937287,1.094408,-1.06733,0.2315057,0.01893058,,,
2.531864000000013,-0.3080586,1.792602,-0.1985444,-0.3224997,0.1077849,-1.319221,-0.533046,-0.5710286,0.02693903,1.229169,0.5994889,-0.8379561,-0.8626045,-0.9347505,0.3760307,1.045266,-0.1386503,-0.4303187,-0.9675369,-0.1594336,-0.3235579,3.435776,0.8174846,-0.1102576,-0.3851576,-0.2895082,0.9881951,-0.9279729,-0.238534,0.5309376,,,
2.5984920000000216,0.2061659,-0.9300175,0.5296402,-0.004819853,-0.05459189,-0.242398,0.7509658,-1.186667,0.6033536,0.9889993,-0.02153354,-1.160975,-1.461855,-0.9764859,0.3456996,-0.02389227,-0.7833233,-0.1302428,-1.00048,-0.2306478,-0.5866064,2.54985,1.061244,0.07537454,-0.8652897,-0.3240001,1.040428,-0.8589425,-0.3759008,0.7936243,,,
2.6651200000000017,-0.4164055,0.3354197,-0.3184589,-0.2399075,0.01476916,-1.069969,0.2629925,-0.7294797,0.1252403,0.3034128,-0.7552181,-0.4670867,-0.7789434,-1.234442,0.2240782,-0.7425203,-0.09950838,-0.8716426,-1.468224,0.1291185,0.007129603,3.056165,0.7199928,-0.09806983,-0.451625,0.023475,1.268692,-1.03966,0.4143089,2.310667,,,
2.7317480000000103,-0.5785775,1.730941,-0.0964916,-0.9526948,0.1712006,0.1874869,1.128573,-1.172812,0.4938774,1.540425,-0.4183721,-1.026425,-1.358769,-0.3879574,0.3195568,-0.9978542,-0.2440293,-0.7855337,-1.05868,-0.2944153,-1.396742,2.32472,-0.05584459,-0.1906612,0.5809376,0.3655747,2.064329,-0.9468534,0.5657292,3.381972,,,
2.798376000000019,-0.2974132,0.4063313,0.7746293,-0.6081683,0.09457606,-0.4604611,1.457912,-1.790766,0.542193,0.01246238,-0.6368731,-0.5700532,-0.1431485,-1.320582,0.3360422,-0.1616354,0.3652956,-0.7379283,-1.263871,-0.08044384,-0.4859138,2.858793,-0.2893119,-0.1546675,0.1539075,0.4447226,3.209771,-1.155929,0.5860134,3.725415,,,
2.865003999999999,-0.9502579,-0.8577735,-0.6401632,-0.07427009,0.1971471,-1.041667,1.618341,-2.087065,1.290412,1.720162,-0.3820523,-0.4337638,0.007016215,-1.679162,0.3267845,-0.4592515,1.787186,-1.223535,-0.8024126,1.128943,-0.2168926,2.382442,-0.5864349,-0.09350404,-1.041846,0.07283998,3.378562,-0.412339,0.9085212,2.748748,,,
2.9316320000000076,0.3604878,-0.0430931,0.2152918,0.3829585,-0.01207419,-0.8248898,1.064246,-1.585205,2.49332,-0.04930749,-0.7037215,-0.5888955,-1.743272,-1.22115,0.5341399,-1.09715,0.3815241,-0.5154127,-0.9758031,-0.9263951,-0.5992898,2.444568,-0.3161906,-0.2751047,0.5597194,0.9276785,3.037127,-0.8900194,0.7619438,3.249991,,,
2.998260000000016,-0.9404538,0.03309996,-1.088426,-0.9592012,0.07636884,-0.8373298,1.153888,-2.077851,1.911569,-0.1660782,-0.7567017,-0.6320391,-1.379193,-0.7575687,0.01888911,0.05728375,0.8913137,-1.877854,-1.222106,-0.1589476,-0.3306057,2.463113,-0.5378461,-0.2117942,-0.1898685,0.5561214,3.116816,-0.6413767,1.31049,4.094282,,,
3.0648879999999963,-1.930845,-0.7050177,-0.7019807,-1.667249,-0.05607047,-0.1138037,1.112417,-0.4659548,2.397654,-0.05208696,-1.05211,-0.8146019,-1.21921,-1.684486,0.6893784,-0.6341054,0.5820622,-0.79924,-0.9548592,-0.1197193,-0.1117614,1.803021,-0.3190323,-0.08206047,0.1615092,0.7123237,3.07216,-0.4114313,0.3143637,3.042177,,,
3.131516000000005,-0.7785298,0.1457277,0.1783862,-1.554924,-0.3725169,0.527567,-0.06102903,0.5249161,2.463077,-0.3996773,-0.9817309,-0.2216912,-0.7219644,-1.055057,0.463785,-1.377141,1.394596,-0.6873518,-1.526081,0.003234893,0.6087932,1.86523,0.5625114,-0.3588232,-1.03899,-0.08521441,1.744901,-0.9548792,0.2829601,2.844611,,,
3.1981440000000134,-0.7143369,0.5687728,0.1029403,1.43405,-0.05778888,0.02362373,0.8038944,0.1153424,1.04456,-0.0893414,-1.025639,-0.6672826,-0.8078084,-0.987223,0.4878409,0.5854568,-0.1761977,0.1181039,-1.192603,-0.0004534495,-0.5100025,1.913292,0.4677034,-0.35635,-0.5291165,0.2521444,2.362929,0.02533103,0.9097556,3.003355,,,
3.264772000000022,-0.05969231,0.1291192,-0.5463504,1.757696,-0.1284995,-0.3378912,1.457275,0.04335394,0.5071988,-0.2047614,-0.6589327,-0.865694,-0.1375685,-1.321944,0.6166735,0.5085048,0.6074268,-0.217729,-1.422753,0.3071297,0.3200613,1.962005,0.1458449,-0.438656,0.4908715,-0.2098043,2.13325,-0.00895243,0.8500184,2.984801,,,
3.331400000000002,-0.9621888,-0.3971463,0.2309448,1.653758,-0.1893057,0.3387301,0.4122717,0.5143307,0.9779717,-0.2332558,-0.4871966,-0.7800728,-0.6377032,-1.605614,0.7814041,-0.01717425,0.1715908,-0.6948894,-0.9304588,0.1528821,0.39078,1.440185,0.5911458,-0.4403766,0.4045759,0.4802924,1.402879,-0.4563661,0.4731597,3.190612,,,
3.3980280000000107,-0.7287093,0.7976547,0.05951669,1.388896,-0.1528978,-0.7550791,0.7289836,0.1974333,0.8583491,-0.5173258,-0.7252965,-1.250535,-0.5594023,-0.994617,0.4945973,-0.5773034,0.4999526,-1.022779,-1.012207,0.4845836,-0.6256126,1.470026,0.8690072,-0.149064,0.3317716,0.1582474,1.6947,-0.06858679,-0.1855226,3.082176,,,
3.4646560000000193,-0.4734026,0.02697414,0.1210877,1.090789,-0.127301,-1.438854,1.267629,0.2643445,0.8629538,-1.136987,-1.091174,-0.8926489,-0.4280015,-1.589295,0.5985484,0.02757379,-0.2732415,-1.63429,-1.683866,-0.1235576,-0.5857586,1.96925,0.1682128,-0.4574447,0.2724591,-0.0820158,1.08241,-0.429464,0.05687641,3.353581,,,
3.5312839999999994,-0.3162295,0.218702,-0.3657979,0.635763,-0.1207103,0.1066766,0.6633999,2.324669,1.387264,-0.1543735,-0.7370865,-0.8298882,-0.5530019,-1.809645,0.4419565,-0.8956298,0.293222,-2.069311,-1.282754,-0.4487457,-0.9855786,1.582943,-0.04373904,-0.2269109,0.1621324,-0.4200439,1.016019,-0.08492787,0.4279868,4.729526,,,
3.597912000000008,-0.07442284,-0.4908436,-0.6698135,-0.1555154,-0.07888371,0.07090564,0.4292308,4.216499,1.663834,0.006179962,-0.1336095,-0.8170589,-0.9058852,-1.964842,0.5824462,-0.7135744,0.2272521,-0.8856062,-1.054242,-0.3841246,-0.5253131,1.690418,-0.09618187,-0.3856473,0.6305403,0.1911095,1.153609,-0.4231726,0.103486,4.228114,,,
3.6645400000000166,-0.07478305,0.6045052,-0.3099926,-0.3618943,-0.04523247,0.3423511,0.8546321,4.479254,-1.295664,-0.4849599,-0.5218446,-0.5786781,-0.6593266,-1.316006,0.8484969,0.6907921,-0.5103065,-0.3659093,-1.250156,0.2179753,0.09610404,1.889614,-0.03990056,-0.2477748,0.5884385,-0.7845876,0.712464,-0.3902759,-0.1874931,3.394188,,,
3.7311679999999967,-1.206529,1.069422,-0.7343613,0.239274,-0.1067802,-0.9192551,0.519105,4.421169,0.2545068,0.4502908,-0.06597124,-0.6781648,-1.02115,-1.868714,0.3045175,-0.5017169,0.962732,-0.1537254,-0.9469911,0.03639645,-0.1486783,2.298333,-0.02591376,-0.3477093,-0.5279017,0.00736742,1.052395,-0.7012988,1.000089,3.832664,,,
3.7977960000000053,0.9987042,0.5366957,1.579256,-0.04995682,0.06407669,-0.1656032,0.02731316,3.748771,-0.5682943,0.1161978,1.051718,-0.9109433,-0.1987244,-2.24789,-0.4198026,0.4682734,0.2417198,0.2735682,-1.020074,-0.5296794,-0.03352232,2.702389,0.8869408,-0.1322068,-0.1014742,-0.06535105,3.427186,-0.1879014,-0.1003451,2.836853,,,
3.864424000000014,-0.642484,0.4919405,0.6612908,-0.7255243,0.1928815,-1.176011,0.0625987,3.460173,0.7620173,0.09954437,1.186272,-0.5328656,-0.395875,-1.633679,-0.2070732,-0.2518111,0.8545179,0.4812253,-1.23552,0.1527109,-0.1763712,2.734575,0.3014133,-0.7471341,0.330313,0.3294534,3.938473,-0.8942102,-0.103718,2.648455,,,
3.9310520000000224,0.2793786,0.2699805,-0.2139337,-0.1442609,0.02492596,0.5545768,0.05279223,3.644438,-1.472237,0.1086966,1.228552,-0.8468047,-0.2406151,-1.419936,-0.09043896,-0.4762203,0.9371228,0.5753131,-1.058692,0.4106243,-0.7034667,2.58701,0.1202035,-0.6276153,-0.08562653,0.2496984,3.670093,-0.3727416,0.8096613,2.295585,,,
3.9976800000000026,-1.275567,-0.2296006,1.258417,-0.3461026,-0.0871324,-0.1531674,0.4444424,3.672765,-2.027223,-0.1273113,0.9312062,-1.175357,-1.382245,-1.716765,-0.212966,-0.9923871,-0.4323674,0.9718323,-1.370948,-0.04943026,-1.105211,2.385862,-0.4871742,-0.2893738,0.2654804,0.2579294,4.618084,-0.09343573,0.9508769,1.540814,,,
4.064308000000011,-0.1110787,0.5334592,-0.5869493,-0.1418591,0.1504805,-0.3788969,1.228939,3.550907,-0.8669277,-0.3706769,0.731975,-0.5604664,-1.844446,-2.386786,-0.03495901,-1.272205,0.6797866,0.6059501,-0.8944489,0.1421062,-0.9483756,2.465924,0.258553,-0.3581629,0.5975631,-0.2167297,3.328017,0.1476555,-0.1024728,1.9757,,,
4.13093600000002,-0.9405749,0.9627699,0.9363402,2.36646,-0.01639929,0.6027206,0.02470242,2.560536,-1.477149,0.4543745,0.9933724,-1.53269,-0.7098101,-2.272574,0.1934068,-0.4288779,0.007525964,0.40867,-0.841311,-0.5052049,-0.7008935,2.330353,0.609652,-0.6659846,2.38852,0.9536288,3.68876,0.1300063,0.06730747,1.506006,,,
4.197564,-0.4365744,0.2520045,0.4417188,1.069684,0.1230808,-0.6292727,-0.3125413,2.506381,0.2472522,-0.4591342,1.051392,-1.257288,-0.2852187,-1.930427,0.2294897,-0.321798,-0.680611,0.4975245,-1.00469,-0.3604571,-1.072013,2.776096,-0.0576234,-0.5219775,2.552607,0.3189186,3.050139,0.01329683,0.3040721,1.646501,,,
4.264192000000008,0.9781917,-0.4514254,-0.5564169,1.371451,0.1255021,-0.4893508,0.8546519,2.474976,-0.8803979,0.2820495,1.011682,-1.457111,0.4995496,-1.725037,0.00064346,1.160359,0.243505,0.6509557,-0.7066857,-0.5349343,-0.6773363,3.098595,0.3036417,-0.3841505,2.713117,-0.113497,2.999081,-0.1507217,0.1564862,1.831883,,,
4.330820000000017,0.7763721,0.4169872,0.3720871,1.717288,0.1736998,0.2904205,0.8445474,2.860642,-0.6663515,-0.246924,1.170061,-1.51344,2.729409,-2.328406,-0.02251462,0.3238978,0.5210374,0.2993075,-0.5458481,-0.3119957,-1.125283,4.386376,0.2464604,-0.3498134,2.289395,0.08210948,2.320034,-0.5705835,0.09509074,1.106745,,,
4.397447999999997,0.2172755,0.199958,0.4772992,0.6867865,-0.03730899,0.2216418,0.8019691,3.296652,-0.5537558,-0.4865691,1.520216,-1.828375,3.310375,-2.20052,0.5512066,0.6865004,0.2410165,-0.07477286,-0.9656488,0.131891,-0.4742818,3.641336,0.6075126,-0.3125341,2.296831,0.4035727,2.101117,0.1811457,0.8460124,0.8848919,,,
4.464076000000006,0.6938366,-0.3871584,0.1563155,0.6973308,0.02162607,0.2343556,0.5904661,2.953222,-0.4164557,-0.7278807,0.5806378,-1.624393,4.768612,-1.492395,-0.1331088,-0.02654059,0.454597,0.6333215,-1.225567,-0.2540957,-0.1788055,3.846207,0.4259247,-0.3817376,1.779608,-0.7970093,1.924552,-0.02077473,0.6175345,1.248343,,,
4.530704000000014,-0.6122305,0.7314597,0.3260721,2.191854,-0.05477661,-0.5556563,0.6825181,3.05276,-0.8546587,-0.1559007,1.015051,-1.761973,4.384172,-1.589678,-0.2346753,0.6671079,0.2314552,0.942045,-0.9639867,0.3713337,-0.5746447,3.35412,0.8349306,-0.3145714,1.292522,0.306711,2.112124,0.5176121,0.2876416,1.040475,,,
