Frame,C009,C025,C013,C005,C029,C004,C045,C024,C008,C015,C003,C039,C019,C023,C035,C018,C038,C002,C014,C001,C017,C040,C037,C021,C036,C016,C000,C031,C027,C007,C011,C010,C006,C026,C030,mouse1,mouse2,contact
0.6662800000000004,0.4835165,-0.7551872,-0.4406556,2.392592,-0.4364462,1.012708,-0.2365657,-1.001378,-0.0123379,4.701109,0.3465098,2.748678,1.62275,0.004215283,-0.3465924,-0.3724964,-1.923349,0.2278849,1.535085,-0.4128066,0.9522455,-0.6900436,-0.1974435,0.1276807,1.547061,-0.4428853,1.027835,0.927813,-0.3200336,-0.168819,0.5878102,0.3113286,-0.7920724,-0.06674457,-0.6793724,,,
0.732908000000009,-0.3833396,-1.629977,-0.9047024,2.388729,-0.559724,0.9583465,-0.1924325,0.6524258,0.08524599,4.267184,0.2411216,3.423119,1.341171,-0.4746116,0.008764111,0.09636544,-0.4115658,0.7742007,2.436991,-0.336986,1.404719,-0.1260539,0.2919085,0.2812616,0.07001006,-0.4185559,-0.234543,1.743394,-0.6163492,0.07427035,0.1135619,0.589628,-1.032305,0.7829639,-0.500208,,,
0.7995360000000176,0.04012924,-0.8665547,-0.3442253,2.445283,-1.052921,0.795539,-0.350591,-0.3479205,0.1959796,4.029904,0.824389,3.612133,0.6513914,-0.1989652,0.03635215,0.02934319,-1.440918,-0.1801245,3.990236,-0.437427,0.171471,-0.5564392,-0.1611827,0.4754864,0.006231593,-0.7261317,0.7180796,0.5417678,-0.6894384,0.1695121,0.1320615,0.1384371,-0.8950015,0.3319528,-0.8951133,,,
0.8661639999999977,0.04565258,-2.066434,-0.5129362,3.533475,-1.231244,1.109595,-0.3485414,0.3923262,0.4964923,3.412218,0.3842288,3.588452,0.6691973,0.1829362,-0.07534533,-0.804757,-0.8529029,-0.4993535,3.882046,-0.5932956,1.980483,-0.4712844,0.7908417,1.513774,0.3323096,-0.5314942,0.7620356,0.4196157,-0.6730343,0.2081097,0.9628633,0.1924498,-1.491089,-0.3438941,-0.9546279,,,
0.9327920000000063,0.04116771,-1.337276,-0.9408697,3.210921,-0.3683984,1.462062,-0.4393511,0.6515682,0.3715354,3.73003,0.4175918,3.363632,1.337191,-0.8164989,-0.4214577,-0.4964475,-0.5191401,-0.1948093,3.322935,-0.3409061,1.21858,-0.9296022,-0.4936694,-0.2939273,0.5215883,-0.6399666,0.4078086,1.177773,-0.4166282,0.01961908,0.9633607,-0.04946469,-1.246212,-0.3623605,-0.9798917,,,
0.9994200000000149,-0.2051469,-1.822275,-0.6707725,3.987916,-1.703014,0.6488072,-0.6183645,0.4829679,-0.1541345,3.787415,0.9343444,3.870339,0.3535704,-0.6060337,-0.07620262,-1.277821,-0.2354155,-0.8526618,4.024161,-0.3477942,0.3404201,-0.9023744,-0.05483113,0.3174597,-0.01609412,-0.4263392,1.040088,-0.7131731,-0.6674919,0.189142,0.6283978,-0.09199581,-0.9504505,-0.1059171,-0.3255891,,,
1.0660480000000234,-0.5924168,-1.80337,0.15072,5.143621,-1.49743,1.702989,-0.3054265,0.320348,0.1075996,2.66976,0.6299067,3.82918,-0.7282358,0.002336505,0.2370357,-0.05457433,-0.5482202,0.4366083,2.569965,-0.2743719,1.81983,-0.3103637,-0.7364448,0.05156656,0.4952785,-1.350971,0.6419444,0.8081031,-0.4875472,0.08673925,0.3209659,0.8869579,-0.4504334,-0.3220747,-0.7929958,,,
1.1326760000000036,-0.7366144,-0.6851239,0.5219444,5.569764,-1.413134,0.4476883,-0.421491,0.7276629,0.7513357,2.428989,0.1698191,3.77804,1.308997,-0.8446531,-0.1020018,-0.4459468,-0.8674504,0.7933721,1.923671,-0.3373692,0.8241154,-0.4167141,-0.3290777,-0.5137091,-0.2587137,-1.103548,0.9673362,1.069699,-0.6147227,0.3925698,0.3497691,0.2547984,-0.8070487,-0.4893423,0.04586692,,,
1.1993040000000121,-0.5743179,-0.9111544,-0.05663506,6.181546,-0.4978289,0.3511189,-0.3241447,0.3105969,0.6383731,2.911631,0.3139258,2.986349,-0.7876527,-0.315373,-0.1732889,0.2495234,-1.436207,-0.002482378,2.182587,-0.2997578,0.2798752,-0.03296766,-0.9756343,0.8165641,0.3807711,-1.179019,1.236944,-0.1832345,-0.3439968,0.07693288,0.6274787,0.7398458,-2.139964,0.07842673,-1.09556,,,
1.2659320000000207,-1.04041,-1.648939,0.8000981,6.095853,-2.186961,0.2107302,-0.2449128,0.5158113,-0.1477809,2.415794,0.107759,2.59994,0.775439,-0.4003236,0.06969902,-1.262763,-0.4150972,0.3444703,1.409818,-0.2972668,0.8924173,-0.556532,0.3124289,-0.1806682,0.4268943,-1.5041,0.6746689,2.56145,-0.4390676,0.7478368,0.5205373,-0.2105813,-1.821262,-0.3859369,-0.5733095,,,
1.3325600000000009,-0.2769061,-1.442818,0.03646476,6.500543,-1.820592,-0.1534911,-0.1702549,0.4162838,-0.3461829,2.848792,0.1435486,3.359821,0.5752504,-0.8104649,-0.1228057,-0.9668279,-0.9781742,-0.03133139,0.2721292,-0.4471287,0.4046853,-0.7150339,0.08266217,0.2928947,-0.1791128,-1.731162,0.7307795,2.041408,-0.740817,0.06108445,-0.00431414,0.180554,-2.267817,-0.5168693,-0.04521406,,,
1.3991880000000094,-0.5330059,-2.243683,-0.4488846,6.111687,-2.102376,1.246161,-0.2829833,1.215597,-0.3788283,2.437696,0.3622862,3.265347,-0.586866,-0.4275826,-0.2973359,-0.9027808,-0.6476561,-0.5584685,0.007007207,-0.5068258,0.2048403,-0.8333147,0.08611914,1.839243,-0.5117304,-0.4938402,0.5514015,2.129132,-0.302323,-0.9851615,0.4365987,-0.5778918,-2.548252,-0.3963646,-1.135288,,,
1.465816000000018,-1.462596,-1.738162,0.6914542,5.792065,-1.555111,0.4718655,-0.2931294,0.1561133,0.2183229,1.609985,0.2262781,3.594267,-1.103156,-0.2801584,-0.3670684,-0.8567677,-1.440712,0.359861,0.2459103,-0.5250006,-0.2510667,-0.5630558,-0.5348758,0.2701094,-0.0549248,-1.177091,-0.6788569,1.084288,0.3344886,-0.4837228,0.6015722,0.05187963,-1.807938,0.707706,-0.7178409,,,
1.5324439999999981,-0.9855509,-1.420765,1.351782,6.032486,-1.253928,-0.46389,-0.2066034,0.1105721,0.4575671,1.774913,0.1046383,3.17157,-0.7957725,0.1909815,0.1574764,-0.385109,0.01235558,-1.200925,0.3280438,-0.357143,-0.6278135,-0.8343541,0.2552012,1.147221,0.8849732,-1.732135,0.3208308,1.182909,2.159974,-1.269184,-0.2181308,0.4261695,-1.35934,0.04877106,-0.6785893,,,
1.5990720000000067,-1.016444,-1.564921,1.748478,5.368073,-1.262813,-0.3010355,-0.3977539,0.4764891,0.4540576,0.8474124,0.4670432,2.500633,0.1791123,0.3763735,-0.1877388,0.7882642,-0.1699472,-0.1312055,0.9145793,-0.3321124,0.3316937,-0.8791645,-0.3975335,0.6065899,0.4673311,-0.6358321,-0.1419557,1.745622,2.569867,-0.257899,1.211452,0.1577314,-0.8730747,-0.3030418,-0.2763985,,,
1.6657000000000153,-0.6089969,-1.190975,1.762455,4.868648,-1.05633,0.009230797,-0.2571965,-0.178053,0.1715965,1.352822,0.7616637,2.538235,-0.7939739,-0.6033276,-0.315542,-0.1043319,0.3923596,-0.7838419,0.6235233,-0.08401988,0.5294092,-1.010063,-0.2046271,1.068895,0.6451484,-0.3530338,0.3630628,1.286454,2.148662,0.1933114,0.6719874,0.6359872,-2.086271,-0.5975558,-0.8113313,,,
1.7323279999999954,-0.4510635,-1.792089,2.186406,4.913587,-2.05288,0.3751431,-0.3805546,1.757704,0.1481092,1.413711,0.3177324,1.803763,-1.099914,-0.2963591,0.1251116,-1.833204,0.9300621,-1.230181,1.732651,-0.1000324,-0.09340647,-1.253816,-0.2994194,1.917456,0.3497711,-1.389554,0.2123228,1.534117,1.825529,0.003427177,0.6215653,-0.0750521,-1.700533,0.7181026,0.107435,,,
1.798956000000004,-0.3343135,-1.960496,1.491622,4.306772,-1.781432,0.5788943,-0.2246533,1.813594,0.6470232,0.5624677,0.2049998,1.889496,-0.6158681,0.5321772,-0.5648521,-0.4401549,-0.2111353,-0.3392377,1.115575,-0.5391861,0.04122503,-1.004455,-0.09704356,1.340539,1.24728,-0.7529675,-0.1037321,3.182934,1.310337,-0.3314433,0.5676858,0.4033382,-2.285568,-0.7620862,0.5024958,,,
1.8655840000000126,-0.4602593,-2.080735,1.97762,4.516188,-1.378576,0.3276992,-0.3845758,-1.653768,2.189968,1.10302,0.03633384,0.669416,-1.255803,-0.1424357,-0.5641951,-0.9279562,-0.1321907,0.4252345,0.5517197,-0.5767218,0.6155449,-0.7948948,-1.068348,0.4184947,1.197705,0.01347455,-0.34518,0.8569837,1.249444,0.3255045,0.4726996,0.1875974,-1.899538,0.1074958,-0.5089867,,,
1.9322120000000211,-1.107578,-2.144721,2.318097,4.563062,-2.191867,-0.05007566,-0.3806468,1.34328,-1.102309,1.11063,0.6068262,1.57538,0.2623986,-0.7669504,-0.6338989,-3.317801,0.1846825,0.5253103,1.245942,-0.4285567,0.9019203,-0.3339429,-0.75521,1.191368,-0.3885956,-0.9237583,-0.1636301,2.03656,0.782231,-0.04310106,0.5364385,-0.7278359,-2.361843,-0.4090819,0.9463827,,,
1.9988400000000013,-0.3354132,-3.552454,2.085582,4.978098,-0.6319898,-0.07762407,-0.4158941,-0.3781061,0.5926545,0.7332548,0.69704,1.217897,1.527818,-0.2342866,-0.7950553,-0.7635016,-0.3418595,0.1955866,1.391133,-0.4859993,0.3370701,-0.4984767,-1.026571,0.979704,1.826274,-1.142126,1.093796,1.379908,0.4991885,-0.02033005,0.5417786,0.7553033,-1.882016,0.2180666,0.3193903,,,
2.06546800000001,-0.160302,-2.610152,3.343632,3.728972,-1.527722,-0.5260784,-0.5477512,1.458991,-0.8107148,1.040732,0.2418232,1.725038,-1.944274,0.2643576,-0.360711,0.08241766,-1.874334,-0.117933,0.8649594,-0.2318285,0.03236457,-0.7630866,-1.21983,1.675891,-0.971908,-1.085586,0.8453345,2.338124,0.2835506,-0.4458459,-0.2926409,-0.4755759,-2.04994,-0.1847468,0.1029946,a,s,nc
2.1320960000000184,0.1020118,-2.64619,2.07283,4.293488,-1.702224,-0.4765994,-0.4949081,-0.5752952,0.0196922,0.4565695,-0.009246921,0.3429383,-0.6135008,0.5641316,0.1842877,0.9384397,2.390963,0.4225489,2.130937,-0.322531,-0.2143595,-0.8525404,-1.840743,0.8231995,0.5609896,-0.1172512,0.1785612,1.11446,0.3558906,-0.5664841,0.3486715,0.9218919,-0.8444121,0.7281449,0.7870874,a,s,nc
2.1987239999999986,-0.3458625,-2.187714,2.404655,4.145293,-1.534223,-0.7082252,-0.6581835,0.5364289,1.068821,0.8462964,0.5079927,0.5084177,-1.681537,0.250765,0.1759655,-0.6419479,1.284743,0.1458063,1.266082,-0.1516005,-0.03999055,-0.8976837,-1.157267,0.7187747,1.027555,-0.2799463,-0.004092461,0.6264647,0.5757812,-0.03987043,0.5318392,-0.287655,-0.04477346,0.79338,-0.02899139,a,s,nc
2.265352000000007,-0.06118618,-1.165126,1.801022,3.898946,-1.111577,-0.232684,-0.6697496,-0.5876336,0.3505735,0.7385694,0.3800262,0.4448202,-1.024835,0.2132905,0.008328579,-0.4745622,-0.3633594,-0.8887749,1.686546,-0.3336371,-1.271079,-1.020644,0.9602787,1.163163,0.6967629,0.3292409,0.3154363,1.593242,0.3461826,0.09489474,0.6584179,-0.2087839,-1.230844,0.1929079,0.6062275,a,s,nc
2.3319800000000157,-1.197277,-2.158118,2.791625,3.936794,-2.163464,-0.04418047,-0.5505545,-0.3635347,0.1389748,0.07855177,0.1321384,1.533069,-1.133868,-0.6465328,0.206318,-1.172081,-0.5014147,-0.2422772,1.638816,-0.3392014,0.2636458,-0.8748349,-1.127012,0.0820352,0.2466398,0.3241479,0.2897267,-0.4254601,0.4882535,0.4257291,0.9285433,0.4326679,-0.5934988,0.2637287,0.0861018,a,s,nc
2.398607999999996,-0.8144565,-1.47242,2.520181,4.206823,-1.096152,-0.699755,-0.3896438,0.8387386,0.2337191,0.5384987,0.1880971,1.727274,-0.3571403,-0.255837,-0.2515118,0.6908775,0.3146004,-0.1671146,3.198602,-0.3264309,0.2985791,-0.8223286,-0.50477,0.7092663,0.1165217,-0.4819295,0.8358596,0.2661782,-0.01896578,0.01124332,0.1677863,0.5859497,-1.265221,-0.2002303,0.1853958,a,s,nc
2.4652360000000044,-0.904929,-1.116058,2.939841,4.625721,-1.072322,-1.076819,-0.453136,-0.8945238,0.8673144,0.7516696,-0.03166272,2.309269,-1.150981,0.654589,-0.9009653,0.1785834,-0.4708338,-0.7321824,1.627962,-0.4091212,-0.904596,-1.396441,0.3369042,-0.6264062,-0.4682834,0.5861464,-0.08664418,0.8555217,0.3557319,-0.2982295,1.039577,0.5166208,-1.007542,0.7151526,0.2916636,a,s,nc
2.531864000000013,-0.5551124,-0.9640284,1.647139,5.009759,-1.654247,0.2651414,-0.3929605,-1.277435,-0.5243024,0.3798608,0.08361993,2.298152,-1.315822,0.1698099,-1.07481,-0.3699129,0.8893348,-0.2426349,0.9931562,-0.2777567,-0.1680402,-1.212536,-2.300141,-0.362218,0.4664106,-0.06402039,0.08152805,0.7975187,-0.07813636,0.6721413,1.291754,0.2651041,-2.016482,-0.5039712,-0.570627,a,s,nc
2.5984920000000216,-0.1040134,-1.35875,1.850267,4.302844,-0.9188196,-0.531827,-0.4197796,-0.3592777,-1.117742,0.5613899,0.2372695,1.210859,0.4709114,0.8512312,-0.2175646,-0.4362026,2.05177,-0.1326701,2.111689,-0.1759413,-0.3630603,-1.038809,-1.658844,0.04743176,0.3771045,-0.5769448,0.3957523,-0.1831046,0.3371411,-1.340584,0.7567292,0.1658567,-1.904154,-0.5465736,-0.2336379,a,s,nc
2.6651200000000017,-0.5453859,-0.845711,1.739346,4.413667,-1.085721,0.2376877,-0.6591157,-0.4156756,-0.2558505,0.7136502,-0.01142718,0.3320358,-0.698326,0.1166239,-0.9347312,0.4264369,1.270769,-0.6218868,2.600609,-0.1785759,0.01331643,-0.9889598,-0.6449316,-1.171688,0.2339504,-0.8592738,-0.3516192,0.771024,-0.225395,0.06364903,0.696186,-0.2088567,-1.662988,0.6227911,-0.06178113,a,s,nc
2.7317480000000103,-0.4041814,-1.394282,1.591933,3.996399,-1.271545,-0.6900506,-0.7023627,-0.9019673,-0.5198424,0.05500131,0.1046311,1.138846,-0.694214,0.2259389,-0.05985479,0.9233601,1.902433,-0.06956045,3.305468,-0.4654834,0.4869033,-0.9401856,-0.8435344,-0.3393612,-1.102423,0.51698,0.2850367,0.8930003,-0.1866973,0.2964875,0.1145047,0.02488536,-1.017993,0.6572826,-0.1476903,a,s,nc
2.798376000000019,-0.4800806,-0.9385082,1.8763,3.222042,-0.4591413,-1.15643,-0.4331414,0.1052135,-0.6015057,0.2675023,-0.3625366,0.9445816,-1.377967,0.4448097,-0.2364103,-0.6913643,0.6630925,0.1322213,3.636227,-0.4191582,0.789577,-1.08101,-0.603597,0.4823884,-0.4676961,-0.03693324,0.6315765,0.7853308,-0.2879289,-0.5984713,0.528975,-0.02304093,-0.9326193,-0.1031714,0.2342494,a,s,nc
2.865003999999999,-0.4967575,-0.09864406,1.507965,3.183706,-0.2405709,0.6422215,-0.467677,-1.291358,0.06467632,-0.2627968,-0.4868428,0.2333339,-0.1537965,0.5921243,-0.5350032,-0.01241542,0.4303643,-0.656851,3.700636,-0.3431034,-0.7322197,-1.007086,-1.529824,-0.02464456,0.8662438,-0.5824968,-0.2275025,0.5792753,-0.2432331,0.1477322,-0.1985458,0.2856848,-0.6256439,0.4628235,0.2175665,a,s,nc
2.9316320000000076,-0.2581319,-0.6427353,2.254908,3.141974,-0.7994977,0.1923179,-0.5819669,-0.6493637,-0.9150902,-0.07243896,0.05273496,-0.5383567,-0.6931238,0.3391634,-0.6110634,-0.966735,1.055685,-0.3586394,3.495381,-0.2632329,-1.158784,-0.9643973,-1.685851,0.03718548,0.5519307,-0.2641322,0.228081,0.8435186,-0.07650445,-0.7489011,-0.4186958,-0.07209233,-1.442407,-0.06634279,0.1319966,a,s,nc
2.998260000000016,-0.0939247,0.375315,0.9251909,2.660363,0.3893465,-0.1257253,-0.6381325,-0.9629987,-0.5214101,0.4379144,-0.7990338,0.7356344,-1.216874,0.4809147,-0.3596369,-0.8060932,-0.9087467,-0.2934656,4.128103,-0.1299971,0.0349354,-0.876858,-0.5038606,1.250707,0.1284328,0.05102205,0.1109118,-0.2750996,0.2147717,-0.8963587,0.2976075,0.5248904,-1.212171,0.7286721,-0.3233274,a,s,nc
3.0648879999999963,0.1873561,-0.8541675,2.50538,3.669655,0.5707319,0.2226288,-0.5812367,-0.6218011,0.4377821,-0.1299882,-0.2194282,0.6483477,-0.5111709,0.774113,-0.9339232,0.09056509,-0.3417313,-0.1763375,3.391719,-0.04113603,-0.9048918,-1.079403,-0.3365037,0.1103177,0.4702699,0.03697496,0.2267421,1.125194,-0.1225618,-0.258864,0.5238318,-0.3214248,-0.7814447,0.1220501,0.07108688,a,s,nc
3.131516000000005,-0.458184,-2.273014,1.388344,5.090169,0.2240087,0.9068288,-0.5372265,-0.1679016,-1.549249,-0.1063643,-0.6053139,1.380036,-1.429411,0.8966852,-0.485265,-0.3034066,-0.0003670866,-0.085986,3.105348,-0.2152838,-0.6676192,-0.8663357,0.968514,0.5436442,-0.859637,-0.4998498,-0.05790619,1.78384,-0.01217038,-0.1080513,-0.3651239,-0.1322225,-1.235668,-0.1798799,0.197132,a,s,nc
3.1981440000000134,-0.4691127,-1.117792,1.573297,5.793829,0.4973112,-0.1545038,-0.6381082,-1.406646,0.026652,-0.3782056,-0.132639,0.9091294,-1.374338,-0.1103424,-0.6897036,0.4610658,-0.07475289,-1.174947,2.822165,-0.1763182,-0.5114343,-0.7773013,-0.2813338,1.393801,-0.9966925,-0.2827588,-0.6044769,-0.3074167,-0.545817,-0.5567836,-0.07901112,0.1376843,-1.210073,0.6332433,-0.2933887,a,s,nc
3.264772000000022,-0.661516,-0.3252881,1.086263,5.787732,0.7120183,0.7334469,-0.4386147,-0.7008412,0.5971617,-0.4484981,-0.1897473,1.39619,-1.288881,0.3903061,-1.382217,0.2750063,-0.1673701,-0.782093,3.200064,-0.1487224,-0.720529,-0.8079177,-0.9148554,2.393168,-0.9725719,-0.096674,0.1198547,-0.02741905,-0.08799261,-0.5238196,1.063216,-0.09852947,-1.840005,0.1249665,-0.1375407,a,s,nc
3.331400000000002,-0.7775187,-0.9806041,1.680764,5.92588,0.2237305,-0.06857096,-0.4417996,0.3887869,-0.7173129,-0.2020735,-0.3482976,1.169593,-0.2116259,-0.4250086,-1.040073,0.3267947,0.0453708,-0.8456523,3.458985,-0.1551322,-1.609286,-0.6514718,-0.3927615,0.391648,0.4065688,-0.02767341,0.8260907,0.8418072,-0.1204115,-0.324476,0.09467369,0.476764,-1.01982,0.8541298,0.079943,a,s,nc
3.3980280000000107,-0.9188724,-0.3601324,1.084622,5.677703,0.1170203,0.511054,-0.4708154,-0.6429074,-0.3500576,-0.2280243,0.1467397,1.704314,-0.8459719,-0.2779132,-1.444686,1.262319,0.8074861,-0.5514913,3.315185,-0.3358742,-1.769927,-1.005668,-0.5950007,1.045227,0.4258226,0.1126913,0.6109636,1.611119,-0.4871249,0.6722337,0.2088782,0.2977111,-0.6365455,0.7203619,0.8839916,a,s,nc
3.4646560000000193,-0.5291433,-1.121258,1.784153,6.370927,0.2771108,-0.232551,-0.3821098,-0.2029697,-0.888785,-0.3926439,-0.04752614,2.399518,-0.1357179,-0.1723576,-0.9433152,1.251738,-0.7089382,-0.7328539,3.465278,-0.4009424,-1.851234,-1.346755,0.3446351,0.2184727,-0.4652555,-0.7730418,0.6809233,0.729912,0.08197469,0.05547941,-0.1680625,1.203056,-1.175037,0.2649421,0.5261496,a,s,nc
3.5312839999999994,-0.06795845,-2.641696,0.6148514,4.971891,0.4028603,0.573132,-0.5215929,-0.4446559,-0.6394225,-0.3624599,-0.07702541,1.724139,-1.915042,0.1522606,-0.8576339,1.07041,0.589607,-0.9389339,3.646346,-0.2970352,-0.5394294,-0.8584957,-0.7354501,1.534779,-0.8724282,-0.270823,0.8604715,1.282052,0.05671167,-0.1268052,0.05676842,-0.1149086,-1.400373,-0.04497407,-0.02399188,a,s,nc
3.597912000000008,0.3690757,-0.8943323,-0.0209281,5.141814,0.8375959,0.4885706,-0.6889173,-0.1442038,0.1323934,-0.1907382,-0.148844,1.385199,-0.173474,-0.4565455,-1.071821,0.4793944,-0.2846097,-0.1718818,2.896928,-0.303469,-0.4394483,-1.321887,-0.9400153,0.4829545,-0.2622469,0.09864908,0.2230348,-0.4271301,0.1246306,-1.005657,-0.3861243,0.5321558,-1.590334,0.724527,-0.189765,a,s,nc
3.6645400000000166,-0.008243935,-1.533241,0.9984132,5.118305,2.943578,-0.6992145,-0.8573551,0.1208133,-0.4267788,-0.2728804,0.1590093,1.08833,0.2179832,-0.06703923,-1.406753,-0.1800091,0.7731237,-0.2442068,3.003772,-0.452617,-1.188649,-1.03615,-0.3654795,-0.2005979,0.3020507,-0.1137796,0.7974502,0.4325224,0.1653358,0.1553346,-0.4830027,0.03170536,-0.5355097,0.3433439,0.2742158,a,s,nc
3.7311679999999967,-0.2002081,-0.8059337,1.474605,5.244759,3.379164,-0.3437648,-0.7444659,-0.7360274,0.7588547,-0.1273042,-0.04205024,1.19136,-0.5875497,-0.4513899,-1.092884,-0.4820173,0.6369893,-0.8807341,3.708868,-0.4193696,-1.076214,-1.132737,-0.123931,0.06511934,0.3409645,-0.2709935,1.287841,0.1309954,0.4582102,0.0276997,0.2374467,0.01923992,0.1991084,0.4402717,-0.1508738,a,s,nc
3.7977960000000053,-0.07459431,-0.7611378,0.3435366,4.877986,4.205635,0.3576066,-0.7069511,-0.08637078,-0.7968646,-0.2494757,-0.3229593,0.7119292,-1.555853,-0.1619763,-0.8319416,0.749309,-0.2630725,-1.300512,3.611095,-0.2934797,-0.7534986,-0.8716856,-0.6560759,1.287725,0.4026372,-0.2859134,0.7752761,-0.5843478,-0.1488674,0.7452404,-0.02414105,0.2637359,-0.5816255,0.3905537,-0.2531913,a,s,nc
3.864424000000014,-0.4184905,-0.8737336,0.06632873,4.567825,5.729528,0.757745,-0.7526786,0.8805969,0.6579241,-0.296735,0.4554011,1.10208,0.8069296,-0.4240033,-0.8243939,1.365485,0.03286139,-1.269743,3.476499,-0.2158817,-1.693283,-1.155267,0.08376982,0.2682146,0.2418697,-0.5713387,-0.3580242,1.147457,-0.1991226,-0.3318921,0.1319502,0.1100692,-1.958572,-0.08800104,0.1031252,a,s,nc
