Frame,C009,C025,C013,C005,C029,C028,C004,C012,C008,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C020,C016,C000,C027,C050,C007,C011,C010,C006,C026,C030
42.242152,-0.01277881,-0.1142629,-0.2569051,0.3488336,-0.6354437,0.2197353,-0.1225114,0.6097857,-0.05135971,-0.2126869,-0.2306639,-0.08506853,-0.8134798,1.440518,-0.5538861,-0.4641165,0.6259043,0.8005992,0.02859023,-0.5547665,0.2589611,0.1099266,0.1715496,-0.1946262,-0.4229732,-0.7040269,-0.4996479,-0.0003071631,0.3444431,-0.3146966
42.30878,0.436205,-0.3717372,0.1349237,0.1554513,-1.075207,1.020182,0.4739409,-0.2217047,-0.5289655,0.2971169,-0.4159388,0.1313486,-0.3599536,0.6781408,-0.2264511,-0.01847227,0.3718199,-1.177029,0.08050226,-0.9759501,-0.08619101,0.3708232,-0.1746856,-0.6923348,-0.4027274,-0.5190932,-0.4636067,-0.04343744,0.02145238,0.0611702
42.375408,0.1147956,-0.1811467,-0.3099318,0.4551709,-0.8955837,0.1191457,-0.3223853,-0.4255112,-0.09398644,0.3137597,0.2255025,-0.4492177,-0.5074189,0.9482163,-0.8039171,-0.1412219,-0.1221752,-0.667832,-0.02397953,-0.9066331,0.5307394,0.1206685,0.06891668,-0.6211495,0.0255818,-0.1986646,-0.5777121,-0.06838615,-0.09340251,0.09909271
42.442036,0.39533,-0.9276977,0.1291048,0.4523503,-1.372241,-0.07615545,-0.4160062,-0.1507866,0.2603823,0.7923094,-0.03957506,-0.1298768,-0.4208699,0.5434867,-0.2278803,0.5737678,0.9846122,1.140834,-0.2003238,-0.7708161,-0.04952262,0.526091,0.1855724,-0.600504,0.03770719,0.02463807,-0.1481037,0.3767149,-0.2184658,0.643699
42.508664,-0.1319442,-0.1945598,0.3962948,0.3868237,-1.286725,0.07512823,-0.7526292,-0.1197026,-0.05392206,-0.1763734,-0.1416027,0.0517029,-0.1082352,0.769618,-0.2456943,0.07817969,-0.1369977,0.5595802,-0.3314752,-0.6647475,0.4230595,0.3141739,-0.1873034,-0.6347917,-0.3194441,0.215808,-0.5798235,0.1767291,-0.1198843,0.04875905
42.575292,0.5946778,-0.6871549,0.1424823,0.3838275,-1.117113,0.6206354,-0.4103424,-0.2657375,0.3148953,-0.1142199,0.31462,0.3517136,-1.409171,0.5478209,-0.4212043,0.1284706,0.09084144,1.629668,-0.1113246,-0.6543999,0.3448304,0.6252437,0.8450312,-0.7373203,0.5126365,0.1812389,-0.7352887,0.2401353,-0.4297278,0.7055725
42.64192,-0.01666779,-0.680619,-0.3564642,0.9462765,-0.9470645,0.8865071,-0.3542211,-0.03087254,0.5639615,0.4616213,-0.2105706,0.3356283,-1.120984,1.1325,-0.3522885,-0.9404739,-0.005753932,1.603272,-0.4759589,-0.3426138,0.001944639,-0.1111378,2.675302,-0.7590185,0.2055305,0.5479029,-0.7624318,0.3891188,-0.9202718,0.1914128
42.708548,-0.5780661,-0.8055488,-0.9920571,0.3732668,-0.7021775,0.1328993,-0.8615306,0.4789333,-0.2471317,-0.06299298,-0.03703471,0.5701197,0.06938642,1.180101,-0.3730238,0.09684677,0.06282953,0.5737644,-0.4113386,-0.238039,-0.03922597,0.09880152,4.009038,-0.6829889,0.1265785,-0.01356498,-0.6092209,0.4933196,-0.2411264,1.009193
42.775176,0.1317493,-1.118837,-0.1078201,0.3835013,-0.962958,0.4769504,-0.2165931,-0.7828001,0.642894,-0.2285222,0.4253048,-0.3111412,-0.2441797,1.252628,-0.7191299,0.08737414,-0.5522172,0.6270878,0.04937566,-0.4032172,0.1355979,-0.01765204,4.120523,-0.7078974,-0.05124022,0.1999898,-1.121421,0.4323862,-1.136299,0.2387964
42.841804,-0.2313047,-0.824958,-0.2853737,0.48003,-1.354129,0.1744037,-0.684522,-0.5590534,-0.1326652,0.1439016,-0.5047081,-0.1214387,0.04016622,1.298336,-0.01017393,0.4144384,-0.4897445,-0.06204018,0.2931542,-0.646301,0.4395175,0.05262507,3.837617,-0.8591579,0.569588,-0.1125369,-0.3340692,-0.2197631,0.04683533,0.1647844
42.908432,0.7201678,-1.146715,-0.3568893,0.04177165,-1.378112,0.4051355,-0.8679882,-0.6467447,0.5732523,-0.1346112,-0.2447226,0.0474171,-0.4189553,0.9551896,-0.580184,1.11143,0.6060951,-0.3858892,-0.1495439,-0.2612469,0.25418,-0.2915664,3.796229,-0.6412107,0.8827909,-0.1164137,-0.7565733,0.2012315,-0.8998053,-0.2512765
42.97506,0.1258508,-0.8093719,-1.273271,-0.06997295,-1.173196,0.7421048,-0.9244749,-0.6323398,0.3095515,0.2118954,0.3460689,-0.1735106,-0.6354116,1.375061,-0.1870781,0.4913362,-0.2406076,0.004755341,-0.1623901,-0.7329521,0.05858446,-0.08039298,2.853964,-0.5617743,0.3579943,-0.4046035,-1.156093,0.5741456,-1.89798,0.2869584
43.041688,0.395282,-1.033215,-0.01129825,0.449665,-1.097598,0.02298373,-0.7744662,-0.9187835,0.5198348,-0.2903508,-0.2789163,0.3209659,-0.3691724,1.100328,-0.3628512,0.5335426,0.3623841,0.4313913,0.9109758,-0.4790891,0.05970447,-0.07161058,2.775947,-1.207235,0.2684261,-0.2890387,-0.3181703,-0.5088344,-0.6144505,-0.01745646
43.108316,0.5763251,-1.139131,0.1431665,0.1196601,-0.9022806,0.8684847,-1.081224,0.1077312,-0.3284245,-0.1763444,-0.2284703,-0.6080171,-0.2851553,0.966332,-0.1473126,0.2933474,0.06774757,-1.160215,0.3213335,-0.645947,-1.552769,-0.4821461,2.039744,-0.3999885,0.1976151,-0.02533937,-0.5774733,-0.3354923,-0.288146,0.1344712
43.174944,0.1227719,-1.014671,0.324794,0.2057774,-0.6126676,0.6582823,-1.234634,-0.07334495,0.06918467,0.5351493,-0.4160933,0.5633017,-0.978657,1.595239,-0.2663941,0.4092788,0.1106006,0.1624519,-0.08406451,-0.4783094,-0.7211159,0.07572657,1.784998,-0.3667903,0.2272239,0.1084482,-0.9335728,0.6784497,-0.7676961,0.4280651
43.241572,0.4101996,-0.8233564,-0.9896483,0.2380853,-0.8107565,-0.6397082,-0.4843104,-0.4997306,0.01649381,0.3164531,-0.02550486,-0.349095,-0.2385785,2.072563,0.09378767,1.617887,0.001733994,0.799776,0.2172057,-0.5383874,0.3178673,0.02690776,1.67538,-1.509211,0.5762312,0.5504939,-0.2456177,0.1721321,-0.3967884,-0.7037817
43.3082,-0.09634107,-0.9371361,0.4894001,-0.0223645,-0.4596424,0.6704443,-1.181569,0.1837294,-0.298697,-0.05542191,-0.2469566,0.3059366,-0.3782775,1.971482,-0.01587852,0.7611701,0.4553534,-0.6338017,0.1567079,-0.7663438,0.5680623,-0.3940506,1.398786,-0.8509798,0.8349941,0.06280576,0.2296464,0.4663132,-1.094555,0.2837014
43.374828,-0.04755717,-0.9452093,-0.9191411,-0.3785516,-1.268976,0.8419844,-1.371115,0.06470844,-0.7048788,0.3715841,0.3039807,0.1911077,-0.8451468,1.356135,-0.005268627,1.681672,0.3721393,-0.2550042,-0.09246819,-0.509209,1.353875,-0.112199,1.221866,-0.6364005,0.8192791,0.1870452,-0.8486996,-0.07015891,0.01385033,0.3011601
43.441456,-0.1652632,-0.8251703,-0.1364903,0.1182642,-0.9484069,0.6248465,-0.635775,-0.05560598,-0.1840873,0.679126,0.1081013,0.2348028,0.7122591,2.374074,-0.3150944,0.8498852,0.09347718,0.1950394,-0.06222971,-0.2681358,0.611278,-0.008247391,1.351032,-0.5350702,0.8028429,-0.1390851,-0.446497,-0.1071257,-0.5281662,0.008876966
43.508084,0.6126236,-0.4145495,0.2026118,0.2157352,-0.1317453,-0.07307451,-0.1837443,-0.6111485,-0.3745533,0.5130678,-0.3509825,-0.02391167,-0.7657595,1.796343,-0.4856626,0.5837998,0.3493408,0.613711,-0.1141625,-0.2854943,0.3851807,-0.03158103,1.42123,-0.5149659,0.7469997,-0.01154638,-0.6574262,0.2177136,-0.3635933,0.02068035
43.574712,-0.9660492,-1.199264,-0.4208742,0.6678676,0.04990893,0.6701769,-1.770264,-0.5728376,-0.1132959,0.1242108,0.2070559,0.2009581,0.3867311,1.412984,-0.09572382,0.1436318,-0.1879437,1.070112,0.6205637,-0.2328459,-1.126342,0.04852876,1.452778,-0.4029957,0.7191937,0.5840581,-0.3777823,0.1077653,-0.6096884,-0.2742176
43.64134,0.05821842,-0.2904578,-0.7295883,0.3834389,0.2023701,0.2937247,-0.8005916,-0.6558806,-0.2413415,0.07654899,0.3084643,-0.4357542,1.115633,1.476682,-0.2651058,-0.03537581,0.1345782,-0.242425,-0.05663425,-0.4523171,-1.507276,-0.252245,2.091724,-1.028531,1.066185,0.01311859,-0.3858691,0.1585492,-0.4407503,-0.7510764
43.707968,-0.3136399,-0.743965,-0.4121605,-0.2610899,-0.3805172,-0.0432651,-0.7846641,0.1679559,-0.8187683,-0.1850753,0.06134829,-0.0972448,0.1033704,1.428442,-0.42508,-0.184054,0.9688383,0.1817382,-0.0235579,-0.9018849,-0.351528,0.06171111,2.041317,-0.4918433,0.252449,-0.5016611,-0.2125263,0.2687522,-0.4384947,-0.5387276
43.774596,0.3870838,-1.421215,-0.3426675,0.2695721,0.00675857,0.0007994514,-1.254706,-0.5345388,-0.119962,0.6150308,0.2498584,0.6260871,0.3153642,2.058167,-0.2913607,-0.1901726,1.033189,0.4657026,0.5294207,-0.5322123,-1.017511,-0.3618587,1.751484,-0.9627985,1.056317,0.3843046,-0.6244785,-0.03981633,0.2816889,-0.2753246
43.841224,0.4191738,-1.081542,-0.5580051,0.1125463,0.2187084,0.07419691,-1.144253,-0.1054093,-0.2270041,0.2887332,0.2203409,1.181597,0.489938,1.000714,-0.3697679,0.4770286,0.2324438,0.7593704,-0.07866495,-0.203448,-0.6115277,-0.181222,1.600884,-0.5878871,0.257801,0.5001187,-0.2486711,-0.271197,-0.2625131,-0.7041001
43.907852,0.6901783,-0.1978489,-0.3077321,0.1581303,-0.2201446,0.2307582,-1.037987,-0.173059,-0.6129749,0.1803151,-0.6483945,0.5472206,0.02423991,1.94585,-0.5746949,-0.4110554,0.2555824,0.4500891,-0.02444747,-0.1514198,0.3098446,0.1086408,1.590014,-0.8150006,0.5198379,0.4180594,-1.339228,-0.3141528,0.5406873,-0.9813815
43.97448,0.1742876,-0.8384262,-0.06131439,-0.1481443,-0.21635,-0.0146384,-1.213927,0.0405497,-0.3270498,-0.03851462,-0.2628311,0.122667,0.5885323,1.245052,-0.2874731,0.5756348,0.3834318,-0.5230267,0.07458595,-0.2743349,0.237453,-0.2560062,1.862356,-0.7443586,0.5382708,-0.09785951,-0.7967065,0.4401735,0.2357542,-0.4784031
44.041108,0.9855648,-1.107902,0.05721779,-0.1344175,-0.7093765,0.2408837,-1.112342,0.9019654,-0.4463097,0.01566338,-0.2509613,0.7214217,-0.22424,1.245892,-0.55576,0.1533033,0.7336288,-0.2613243,-0.2883046,-0.4126106,-0.7595435,-0.4567573,1.443343,-0.5887498,0.785086,-0.8141243,-0.5576414,0.1643929,-0.05087711,-0.2533244
44.107736,-0.2867699,-0.3628032,0.1230394,0.5144915,-0.3496857,-0.09856878,-1.475056,-0.5765068,-0.1524387,0.06316826,0.01442751,0.9784915,0.07032193,1.667781,-0.6160414,-0.1230962,0.3810684,-0.5022301,0.4378625,-0.3171219,0.1641167,0.07165743,1.228108,0.1065072,1.054725,0.5409966,-0.7599702,0.6171528,-0.4632557,-0.3669583
44.174364,0.2901032,-0.02579915,0.4054845,0.2258402,-1.294693,-0.1892558,-1.900703,-0.6036648,-0.8648226,-0.07575604,0.09236934,1.286515,0.03491764,0.5134284,-0.4356298,-0.2684705,0.1317494,0.1226478,0.04391339,-0.7297431,0.02491542,-0.1007425,0.6810405,1.63824,0.1126426,-0.09517466,0.06239504,-0.3757728,0.04252284,-0.4309902
44.240992,-0.1583848,-0.4744122,-0.5956344,0.2705304,-0.9106948,0.06509027,-1.666047,-0.9520583,0.1266463,0.05426453,0.4314786,0.8284239,-0.1103854,0.5984387,-0.7011252,-0.3274935,0.02997652,0.2848091,0.5295272,-0.6537016,-0.7893227,-0.03317993,0.6125979,2.561984,0.8681232,0.5522265,-0.7037658,0.06538428,-0.6928317,-0.6424168
44.30762,0.4068876,-0.5189784,-0.6071155,0.06782213,-0.1432884,-0.6393898,-1.770914,-0.4929033,-0.1016739,-0.004714936,0.4211718,0.2230802,-0.187938,0.8583542,-0.5251747,-0.5915139,0.2150966,-0.432245,-0.2376482,-0.9355344,-0.1392372,0.4010323,0.3825795,2.142126,0.8703488,0.06819152,-0.8744931,0.684028,-1.001537,-0.6689053
44.374248,-0.1122577,-0.1093716,-0.3109392,0.02861405,-1.15056,-0.3387911,-1.658758,-1.283537,0.1338759,0.3713841,-0.5260976,0.8609233,-0.2929626,0.6357605,-0.3214023,1.590951,0.230791,0.3211866,0.2879666,-0.5683911,0.193393,0.3140349,0.1083523,2.400061,-0.2905635,0.3416452,-0.3012998,-0.1486736,0.07439141,-0.6316946
44.440876,0.03598077,-0.1642466,-0.7730383,0.20524,-0.9966003,-0.9216949,-0.5191382,-0.8485843,-0.5657199,0.8968065,0.5552073,0.6036496,-0.1018959,0.9185981,-0.6467867,-0.03337873,0.847565,1.092805,0.5903417,-0.6772712,0.01703029,0.2677376,-0.03865068,2.342999,0.6248047,-0.05049577,-0.9482461,-0.4273734,0.1114553,-0.08744811
44.507504,-0.07214345,-0.3667381,-0.9541937,0.0668248,-0.3535388,0.3027582,0.2519181,0.328276,0.1823979,0.3135254,-0.181278,0.3517944,-0.9571845,1.013229,-0.4767959,-0.02342824,0.3716426,0.07705642,0.433347,-0.7186807,-0.2358425,0.1071707,0.2857078,2.501115,0.9289729,-0.1802123,-1.03711,0.1035218,-1.714719,0.09814361
44.574132,0.1782626,-0.3352208,0.0887173,0.05962014,-0.2586634,0.6500781,0.6222824,-0.475108,-0.2437266,0.2860019,-0.5267045,0.2731597,0.1646175,0.8993618,-0.2533762,-0.2923494,-0.1280321,0.2352965,0.3768924,-0.7385429,0.6487858,-0.08271556,-0.03129232,2.006042,1.668893,-0.2056946,-0.8297721,-0.4576595,-1.430938,0.6594368
44.64076,0.06454385,-0.08600934,0.4650443,0.1150418,0.2363472,0.1266876,0.1593656,0.09903056,-0.5330192,0.2553635,0.09396721,0.9005037,-0.2353642,0.6982902,-0.2947703,-0.31429,-0.08431412,1.20031,0.9274752,-1.28016,0.1719132,-0.05424422,-0.1993781,2.159071,1.044406,0.7112594,0.2114306,-0.3121043,-0.9274516,-0.3268276
44.707388,0.1280425,-0.7765748,-0.600149,0.1475657,0.9818621,0.002758135,1.071502,0.4238308,-0.3082448,0.6492362,0.3385263,0.02131999,-0.02316043,0.7600715,-0.1155962,-0.1386517,-0.005354713,-0.7068793,0.07367618,-0.2528229,0.1073683,-0.1762763,0.06001408,1.499594,0.3553059,-0.05710496,1.697007,0.007071918,-1.038319,0.1114397
44.774016,0.2953483,-0.6772515,0.5229222,0.04691415,0.04910501,0.09725691,-0.06326362,0.1585939,0.556731,0.1479957,0.3411017,-0.201627,-0.07198649,0.9462986,-0.6086669,-0.3238175,-0.3815469,-0.04091723,0.3484947,0.4853792,0.7011074,0.003618859,-0.05859513,1.706573,0.3990702,0.2362026,0.6248834,0.3109599,-0.4580974,-0.1694785
44.840644,0.6741428,-0.8954566,-0.2924402,-0.05598624,0.5455418,0.2339747,-0.02625662,0.5118851,-0.8187927,0.4384838,0.7582737,0.2723639,-0.6800533,0.897089,-0.4437467,0.1134496,0.6174142,-1.901836,0.06415817,1.979888,-0.2726571,-0.413649,-0.5795058,1.489994,1.131371,0.4825055,-0.4633566,0.1459708,-0.2624716,-0.107731
44.907272,0.6086507,-0.6670431,0.2392464,-0.08345443,0.0116497,-0.1591907,-0.08307652,0.299168,0.4612902,0.426532,0.1605853,0.6442649,-0.4474957,0.8981612,-0.4039166,0.07212999,0.06965827,-0.6863228,-0.1373516,1.931386,0.7916833,-0.1683954,0.0193687,1.411586,0.7235081,0.1943516,-0.6176277,0.0943593,-0.9016281,-0.02675626
44.9739,-0.1195095,-0.2874961,-0.1541648,-0.5661189,-0.6700266,0.8126971,-0.6193037,-0.007224793,-0.04218516,0.4252585,0.3431145,0.0677954,-0.3398064,0.9040588,-0.4583886,-0.208968,0.7711787,0.4026321,0.4656357,0.8326659,1.104184,-0.4248707,0.3393671,1.366544,0.7577292,-0.6976902,0.7549471,0.05507182,-0.2899132,-0.6426253
45.040528,-0.1585714,-0.7798347,-0.2010858,-0.3177043,0.01955682,0.6624227,-0.2881116,1.022047,-0.5406903,0.9580744,-0.3031184,0.1371894,-0.7837474,1.393024,-0.6950334,-0.7062098,0.8298032,0.2055245,-0.05149764,0.8391214,0.2252955,-0.09020722,0.05676263,1.114696,0.5065197,-0.8795913,1.680288,-0.02666228,0.4590768,-0.03679781
45.107156,0.4841178,-0.5770688,0.2031665,-0.04868566,-0.02387297,1.303391,-0.2041844,-0.7614687,-0.4642827,0.03650066,-0.3515373,0.8750643,-0.1004155,1.501152,-0.5639265,0.4628633,0.5167603,0.6499639,0.0553505,0.499058,0.01046395,0.0127721,0.4603328,0.7493734,0.2456633,-0.5588033,1.032725,-0.09849892,0.5647827,0.1970501
45.173784,-0.1083503,-1.252132,0.3479669,-0.2028822,0.04257793,0.911077,-0.3060618,0.6197345,-0.09036208,0.0306206,0.7150302,0.3993298,-0.3138711,-0.014657,-0.5528621,-0.5240517,-0.1157824,0.8142444,-0.1283806,0.8552777,-0.6487831,-0.2721889,0.6924633,0.6820651,0.2162061,-0.4375719,0.8574696,0.1538947,-0.4632815,0.433372
45.240412,0.05397002,-0.01395912,0.06890263,0.1326211,-0.1833667,-0.3926261,-0.4024202,0.2712407,-0.3042616,0.2828618,-0.4442706,0.7752238,-0.7193714,0.5040466,-0.3545209,0.08213023,0.3158,-0.01873893,-0.302221,0.3637473,0.1328569,0.08148568,0.3737257,0.5453657,0.8426892,-0.07100192,0.3328866,0.2833242,0.1103477,0.7683391
45.30704,0.1214029,-1.170621,0.08709971,0.0572723,0.00575598,-0.7620708,-0.0145961,0.5956357,0.1369461,-0.5210832,0.5068701,0.5776054,-0.5057595,0.3663801,-0.2192831,-0.5423476,0.6213397,0.03226658,-0.02889147,0.07209865,-0.297331,0.2069945,0.8782949,0.165417,0.5966071,-0.8125205,0.3455168,-0.2419462,-0.8040102,0.1016149
45.373668,0.3184164,-0.425538,0.2156685,-0.4121813,0.83554,0.5102224,2.673962,-0.359941,0.8349496,-0.005586677,-0.3233613,0.756272,-0.7967387,0.4893501,0.06703257,0.5177632,0.3117909,1.224661,-0.01611251,-0.1455704,0.08999116,-0.2149536,0.5449499,0.7082223,0.4385996,-0.06174425,0.2923172,-0.08241068,-0.5635198,0.7368244
45.440296,-0.01905402,-0.5244737,-0.2953253,-0.3676534,0.01037275,1.026524,2.33885,0.7763378,-0.1307729,0.3240165,-0.1139018,0.4146202,-0.7066649,0.1492778,-0.2807756,-0.9870486,1.017038,0.1781057,-0.2247335,-0.4095196,-0.200007,0.1337006,0.6427366,0.5930757,0.9719849,-0.3422721,-0.2780075,0.05013412,-0.003305591,0.5979095
45.506924,0.6642818,-0.6120689,-0.2952479,-0.6443914,0.7415011,0.4770587,1.593734,0.3864798,-0.7272556,0.324365,0.1250018,0.7186098,-0.4463026,0.6272855,-0.5215257,-0.4602286,0.4646752,0.3515737,-0.5477374,-0.3817778,-0.7112943,-0.02388461,-0.3403593,0.5293477,0.9490734,-0.5859634,-0.1713335,0.1473434,0.2493136,0.5339209
45.573552,0.892386,-0.2890175,0.08464552,-0.3256874,0.9455308,0.00279508,1.6945,0.3995364,-0.5880495,0.3412496,-0.3828629,0.4629646,-0.5551074,-0.02719743,-0.6237283,-1.517984,0.6846262,0.8943329,-0.3430111,-0.7534097,-0.7249524,0.5756857,0.2541053,0.4844609,1.186405,-0.1790179,0.3365514,0.5558207,-0.4720083,0.128971
45.64018,-0.08874838,-0.1592834,0.2530542,-0.1438438,0.2964427,0.4276163,1.74611,-0.9354597,-0.3410483,0.08962214,0.02726615,0.2652133,-0.3071051,0.296632,-0.1646304,0.2462991,-0.1688913,-0.1186198,-0.1212482,-0.6164857,0.344576,0.1150321,0.2155581,0.3414394,1.288978,0.6251153,0.04941579,0.7296488,-0.9448224,0.6649588
45.706808,0.3169496,0.001480559,0.2393144,-0.0492552,0.2225575,0.3880321,1.485338,-0.4762724,-0.7570227,0.5673649,0.2187038,0.2777476,-0.4854834,-0.4373238,-0.2670742,-0.2562651,0.4783172,1.293359,0.07458107,-0.2524702,-0.4478995,-0.07448172,0.335196,0.621954,1.092907,0.05397637,0.1126074,0.1814832,-2.091331,0.4840694
45.773436,0.8819164,-0.4640316,-0.3255273,-0.3189891,0.1202731,0.1368855,0.7446607,-0.0396836,-0.3493158,0.44727,0.1852514,1.107389,-0.4874193,-0.2630951,-0.3264401,-0.5572616,0.8784636,-0.2695076,-0.2381956,-0.4771565,0.05038295,-0.5108793,0.8063625,0.394329,0.9416695,0.1561053,-0.2775671,0.4692708,-1.900716,0.1210076
45.840064,0.395312,-0.8599733,-0.250977,-0.2046282,-0.7191501,0.3265304,0.4848608,-0.2323725,-0.2416774,0.6691636,0.4484061,0.3008796,-0.7323152,0.45187,-0.3065321,0.04144754,0.5014637,0.5181811,-0.6714513,-0.4205051,1.36187,0.07303189,0.09989444,0.128051,1.212431,-0.2949589,-0.1720236,0.4531666,-0.9874905,0.1789005
45.906692,0.569084,-0.01862068,0.1385912,-0.3583069,0.3313733,-0.03291763,0.7530236,-0.3832895,-0.4078884,-0.2693026,0.2401282,0.8313953,0.368441,-0.07369573,-0.1620466,-0.1161589,0.3464113,1.831455,0.01596559,-1.177836,0.8157183,0.368278,-0.1065511,0.0545697,0.7457651,0.5809726,-0.7414988,-0.5311557,-0.9218184,0.6240765
45.97332,0.4486482,0.1429757,0.4946896,0.004195326,0.1491044,0.8070414,-1.111206,-0.46511,0.0339514,-0.4671996,0.1903758,0.4941692,0.1190479,-0.3935241,-0.3643897,0.2743238,0.5774127,-0.6393296,-0.2343261,-0.6924127,1.464801,0.3076149,0.2615319,0.2915693,0.9651727,0.302726,-0.1588927,0.1556238,-0.5166923,1.159175
46.039948,0.06639218,-0.8183655,-0.6103258,0.07954203,-0.3960617,0.3467397,0.04230656,-0.5595301,-0.6310381,0.365557,0.05562833,0.2925817,-0.0076676,0.1185032,-0.2132069,0.2505918,0.1289243,0.3298179,0.1703265,-0.9317239,-0.2401908,-0.1588411,1.8636,-0.1674997,1.044913,0.0682194,-0.4675248,0.9067582,-0.746,1.214336
46.106576,0.7469367,-0.7277261,0.05121536,0.001354812,0.2638198,1.136776,0.5856905,-0.2006889,-0.6516726,0.5193808,0.1621929,1.597237,0.4570408,0.4328827,-0.2133746,-1.620821,-0.2863713,-0.5459995,0.2239203,0.1281605,0.453091,-0.3638643,-0.08893905,0.06464782,1.035406,1.012211,-0.02672483,0.1044071,-0.7872936,0.5412252
46.173204,0.03450826,0.09960344,-0.2551201,-0.3570137,0.4006976,-0.2917889,0.544619,-0.9872083,-0.03333936,0.08472884,0.04509521,1.047326,0.06770252,0.09071285,-0.2215156,0.672732,0.472461,-0.06889051,0.003475032,0.5056618,-0.009512628,0.2709785,0.493828,0.1218215,0.08091845,-0.5129195,-0.09951781,-0.1234161,-0.7058155,0.5679216
46.239832,0.3990383,-0.752285,-0.008355029,-0.6293712,0.7706128,0.7990217,-0.1837132,0.6703777,0.1532053,0.1169683,0.3647643,0.6170858,-0.1762424,0.04253272,-0.1356989,0.7449838,0.1752684,0.6959875,-1.19803,0.09640266,-0.523676,0.4044876,0.3563209,-0.2848628,0.7523901,0.1640797,0.7204198,0.2392718,-0.4109778,0.663336
46.30646,-0.006683765,-0.6992324,0.295515,0.1123583,0.01653691,0.6376343,-0.078959,-0.2043254,-0.8821703,0.4464886,0.09403554,1.216807,-0.3811826,0.1296135,-0.01313838,0.05870492,-0.01344602,-0.3109469,-0.4251635,-0.3660962,1.094731,-0.2628852,-0.688087,-0.08431038,0.1327324,0.5979045,0.9863721,0.2023429,0.4492067,0.7914155
46.373088,0.5019205,-0.3471173,0.5217597,-0.3734101,-0.1733418,0.2934743,-0.3261388,-0.1114314,-0.3805867,0.2893912,-0.1632489,0.435414,0.1242655,-0.1641531,-0.4004144,-0.8583888,0.6693718,0.4586263,-0.06191517,0.3408576,-0.5494282,-0.08142928,0.2041889,-0.3095823,-0.1200183,-0.3419261,-0.1337713,-0.3519996,-0.8240346,0.6889034
46.439716,-0.5008754,-0.2427299,0.8147587,0.1827148,0.08004654,0.7475476,-0.687393,-0.5866911,0.06855618,0.3622642,-0.4547723,0.4927749,0.4095582,-0.365475,-0.2279686,0.6793596,0.3303819,1.181625,-0.3394394,0.2692676,-1.108958,0.01337872,-0.5159994,-0.01786855,0.1219508,0.2376163,-0.0176629,0.3842517,-0.4389993,1.068704
46.506344,0.07091646,-1.114484,1.813063,0.2737957,-0.3547947,1.158319,-1.143694,-0.09885442,-0.9342617,0.0665248,-0.2731436,0.3134382,0.06385604,0.3174252,-0.108066,-0.1120209,0.4673578,0.4792543,-0.4193594,-0.7051107,0.05736669,-3.892581e-05,0.02611213,-0.4878735,0.4568978,0.1838619,0.7211297,-0.02239787,-0.08055796,0.8767793
46.572972,0.4021695,-0.4824293,0.5674042,0.2981925,-0.5866281,-0.03888637,0.8472723,0.3924823,-0.3893637,0.359928,-0.2723951,0.01792228,-0.3805364,-0.3834336,-0.09172694,-0.1300343,0.982101,0.8388667,0.3477286,-0.5073259,-0.66971,0.3865376,-0.412297,-0.5320954,0.3818311,0.5679157,-0.4447371,-0.0005180698,-0.6327276,0.9753733
46.6396,0.1989221,-0.5287969,-0.1969658,-0.3434898,0.2162643,-0.3915653,0.4611119,-0.6827645,0.1667556,-0.1710838,-0.03764169,-0.3229058,0.3269848,-0.4792497,-0.2241921,0.3506453,0.5970699,0.2757665,0.2487828,-0.1353862,-0.5260636,0.3633153,-0.5705169,-0.3203317,0.7032193,0.110659,-0.4565166,0.6321283,-0.2825692,0.5702813
46.706228,0.5861294,-0.1744796,-0.8886315,0.2791779,-0.5388932,-0.2858455,-0.1911061,0.4621728,-0.4379427,0.7926095,0.06743142,-1.29386,0.9736531,-0.5605969,-0.5561028,0.1798978,0.2514214,1.897867,-0.6821566,-0.1766525,0.2651474,0.4545048,-0.6540653,-0.584048,0.4351165,1.243573,-0.3488178,0.8949879,0.6129081,0.3632739
46.772856,1.046702,-0.664821,-0.4377285,0.2738685,-0.0230875,0.9208323,-0.7042579,0.5523832,-0.2862623,0.4889795,0.01419704,-0.3556438,-0.3844739,0.3273927,-0.4963568,-0.6593704,-0.1017677,-0.1494082,-0.4752135,-0.2470662,0.5433779,0.165146,-0.2529325,-0.464012,0.9896902,-0.9615136,-1.542581,0.1702984,0.3894165,0.4287215
46.839484,0.9688739,-0.5284368,0.1336937,0.4254425,-0.3777632,0.3812421,0.6311872,0.6067262,-0.1445424,0.6937701,0.3313039,-0.3825998,-0.2540162,-0.2936369,-0.2037092,-0.7841348,0.4674465,0.9125268,-0.7450241,-0.429864,0.1339246,0.2013627,-0.2081731,0.1116592,-0.1217417,-0.3431871,0.32989,0.9637052,-1.911142,0.5647991
46.906112,0.8704392,-0.2471436,0.07166401,-0.06884258,0.3423753,0.4833264,-0.1171703,0.3258863,-0.708737,0.2501146,0.5778179,-0.1830312,0.2377008,-0.371839,-0.2847593,-0.06012806,-0.2365309,0.2640933,-0.4510511,-0.5570969,-0.2975639,0.3966683,-0.3609777,-0.2582163,0.603563,0.01560157,-1.109951,0.4013601,-0.07489526,1.099682
