Frame,C009,C025,C013,C005,C029,C028,C004,C012,C008,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C020,C016,C000,C027,C050,C007,C011,C010,C006,C026,C030,mouse1,mouse2,contact
0.6662800000000004,-0.7960773,-0.3726456,1.450693,0.4324807,1.867098,-1.308672,-0.6407192,0.7450808,0.4760337,5.070375,-0.5857862,0.2315225,-0.9071149,0.8134958,0.1791524,-0.7735926,0.4738013,1.491624,-0.5668927,-0.6353032,-0.1722532,-0.5037845,-2.231568,-0.6605956,0.878288,0.01043828,-0.2478762,0.05892736,0.1451389,-0.3806638,,,
0.732908000000009,0.3446425,-0.2055092,2.173443,0.4076498,2.00971,-1.493861,-0.316223,0.2338345,-0.4420484,5.096221,-0.8147823,1.01908,-0.3439357,0.8172808,0.04641818,1.144432,0.3266124,-0.672439,-0.8679401,-1.083851,-0.5628008,-0.2331051,-1.775048,-0.9304379,1.284983,0.7406471,-0.03459011,0.9083936,-0.05106468,0.2965291,,,
0.7995360000000176,-1.339247,-0.4926982,6.135885,0.04848681,0.8175864,-1.324545,0.2938838,0.3370027,-0.4956303,3.355067,-0.2913419,-0.4631847,-0.8057904,0.9918808,-0.02287583,-0.1106196,0.3495071,1.827253,-0.2381507,-1.392676,0.1222853,0.07989068,0.1802531,-1.082139,0.3816474,-0.1210768,1.063622,0.1646088,0.3563818,-0.2494067,,,
0.8661639999999977,0.1277505,-0.9195427,4.410895,1.22576,0.4031109,-1.290846,-0.1654525,-0.2418061,0.5074853,3.583767,-0.480386,0.2513248,-1.36415,1.121442,0.06829608,-1.248087,0.8996087,1.533269,-0.2089678,-1.474238,1.448511,-0.2860213,2.050339,-0.9274994,0.604879,-0.5289059,-0.6725678,0.4684893,-0.2366177,-0.1198805,,,
0.9327920000000063,-0.1722004,-0.820821,6.144485,0.6747466,1.715208,-1.885427,0.2950078,1.789904,0.07251032,2.647419,-0.4244451,1.210668,-1.199609,0.7673205,-0.1680629,-1.781502,1.080743,1.531156,-0.8967299,-1.836082,0.01357726,-0.5320078,3.197154,-1.427558,0.02205195,-0.3977455,-0.7552496,1.680638,2.886826,-0.4507914,,,
0.9994200000000149,0.162066,-0.6179359,5.385545,0.1758094,3.285172,-0.3965375,0.4907496,0.9072453,0.6316082,2.793285,0.4394938,-0.3065242,-0.4730775,0.875679,0.1524635,-1.398618,0.5839494,2.376605,-0.7643566,-1.435433,-1.012606,-0.03419226,3.013361,-1.201036,-0.1346903,-0.4664965,-0.6054821,1.043317,1.967213,0.1487719,,,
1.0660480000000234,0.8967847,-1.322169,5.814469,0.1773543,3.724779,-1.148762,0.5330268,1.316467,-0.3408971,3.095495,0.05169194,0.4753538,-1.456022,0.68097,0.05494613,-0.07270664,0.3941862,0.9842773,-1.14789,-1.261252,-0.4662822,-0.1011271,3.296651,-1.410999,0.4864694,0.4219535,-0.6994089,1.68053,1.104608,0.3125119,,,
1.1326760000000036,0.8145152,-0.9361171,6.678849,-0.1090868,3.360498,0.2759871,0.2259783,0.6381263,0.1733183,3.190309,0.2104559,-0.3266922,-0.1379983,0.9175423,-0.05863751,-0.7315474,1.343552,0.3959607,-1.353916,-1.530016,-1.114711,-0.454022,2.737734,-0.6780997,0.140894,-0.1990561,-0.2888758,1.103516,2.122545,1.016739,,,
1.1993040000000121,0.4978208,-1.345149,5.523656,0.4640492,3.826515,-1.082972,0.2972717,1.236507,-0.03876392,2.976856,-0.01032223,0.1889293,-1.190278,0.8860424,0.4564152,0.4116201,0.2723113,1.079691,-1.418406,-1.558933,-1.421349,-0.02393081,3.252672,-0.9607751,-0.01508606,-0.1086858,-0.8536921,0.8001189,1.499463,1.252927,,,
1.2659320000000207,0.5796396,-0.4125643,4.759753,0.75902,2.051294,-1.948945,0.3791841,0.9462903,-0.4179538,3.37651,-0.8216157,0.8766857,-0.6646511,1.046379,0.1349755,1.124517,0.7556216,1.875855,-0.5445543,-1.076605,0.09721553,-0.3392997,3.334696,-1.462476,0.7724322,-0.1282843,-0.4826156,0.7176664,0.4387645,0.5494453,,,
1.3325600000000009,-0.01694583,-1.240382,5.473492,0.1249381,3.215133,-1.30709,-0.02919675,0.912647,0.6098909,2.232842,0.01378388,0.9570163,0.4014502,0.9748871,-0.01811906,-0.7685717,0.3866175,1.172822,-0.7729848,-0.7244868,-0.5491711,-0.4077447,3.961044,-1.13902,0.1934471,0.01439312,0.3197041,1.097572,0.7510338,1.553215,,,
1.3991880000000094,0.6300985,-1.20623,6.337465,0.2991068,1.780239,-0.72517,-0.1732204,0.3571382,0.3230653,2.970951,-0.1511167,0.05287674,-1.16946,1.314934,0.3309054,0.5849849,-0.758769,1.130837,-0.7238084,-1.510844,-0.5105028,-0.3509946,3.188123,-1.527959,0.2159899,0.6939363,-1.330302,0.2043684,1.080678,1.18358,,,
1.465816000000018,0.3506365,-0.905792,4.379648,0.1096998,2.687346,-1.213226,0.8080997,0.5668605,-0.897131,3.546853,-0.1675029,-0.1886006,-0.8286582,1.051075,-0.1070631,-0.05426528,-0.4206305,-0.8350942,-0.335313,-0.09072568,-0.0301037,-0.7015244,2.460651,-1.679416,0.8201715,1.047316,-0.8051559,0.9088263,3.007327,0.7067239,,,
1.5324439999999981,0.2661536,-1.058463,4.516543,0.2202697,2.183204,-0.9079786,-0.07762668,0.2028665,-0.4565801,2.6612,-0.4043016,0.1463403,-1.36111,1.037987,0.1576171,0.6804007,-0.2451392,-0.001963513,-1.335904,-0.750684,-1.38872,-0.673386,2.247811,-1.561363,-0.2304037,0.8462055,-0.8992202,0.4963141,1.200114,0.4732894,,,
1.5990720000000067,0.4018079,-0.4425859,4.914032,-0.2702227,1.971687,-1.004256,-0.1260979,-0.1772876,-0.1975729,2.463876,-0.1844181,-0.01716499,-1.108552,0.4813202,0.5580193,0.7322013,0.109363,0.00317842,-0.3542308,-0.5538052,0.4203885,-0.7506619,1.538169,-0.6276873,0.02914535,0.01262586,-0.5592292,0.3912207,2.697963,0.5411332,,,
1.6657000000000153,0.5126322,-0.700501,4.587631,0.08506684,1.710528,-0.9894872,0.2686839,-0.01936829,0.1853588,2.67653,0.0159097,0.1725896,-0.2885307,0.7120363,0.2106663,0.06867057,0.06358089,0.323646,0.1805664,-0.9999778,0.2583071,-0.5060825,2.140355,-1.309147,-0.1591134,0.4451133,-0.569966,0.3154006,2.54457,0.2490834,,,
1.7323279999999954,0.5159112,-0.8444063,5.237451,0.4811006,1.802463,-1.022449,-0.05493132,-1.671735,-0.7443701,2.43444,-0.4543618,-0.5169126,-1.487966,0.7458748,0.5348822,1.504079,0.547887,-1.143268,-0.2788789,-1.139784,0.2405629,-0.6039729,1.388444,-0.9919182,0.7195395,1.368755,-0.2338558,-0.2280581,0.9825121,-0.02239138,,,
1.798956000000004,-0.4934688,-0.9714405,4.28945,-0.05995068,1.072792,-0.4603453,0.2054844,-0.2841794,-0.6692921,1.848881,-0.7804786,-0.4526845,-1.042716,1.063689,0.1553058,0.02048786,0.6329437,0.2982281,-0.7076403,-0.7760726,0.01434829,-0.2714752,1.325313,-1.62656,0.319537,0.8709518,-0.9482253,0.01354715,1.350251,0.1254258,,,
1.8655840000000126,0.3041454,-1.382224,3.591199,-0.09932712,1.941804,-1.211139,0.1565185,0.4871844,-0.2322768,1.155168,-0.08480694,0.05975201,-1.054551,0.6021657,0.1058004,1.225298,-0.821402,-0.4087275,-0.9314094,-0.9171925,0.3106867,-0.4655283,1.343347,-1.118624,-0.1847801,0.5157145,-1.239183,-0.01642505,0.5894516,0.7433298,,,
1.9322120000000211,-0.3971543,-0.5119716,3.790862,-0.01570825,2.027126,-1.334047,0.02399808,0.5999399,0.3191553,1.043588,-0.1255848,0.5193811,-1.077451,0.7241306,-0.06307099,0.6208013,-0.2693056,0.4474876,-0.535605,-1.53455,-0.5703364,-0.01790947,2.172064,-1.579405,-0.2866662,-0.06302197,-0.4446858,-0.2708957,0.3873419,0.5113363,,,
1.9988400000000013,-0.126938,-1.227578,4.823442,-0.2621998,2.885937,-0.8435482,0.5936316,0.7526643,0.01502779,0.5155758,-0.4113557,1.378284,-0.5087324,0.8259899,-0.06503219,-0.08531419,-0.0343154,1.004286,-1.399754,-1.530052,0.136077,-0.5328902,3.844597,-2.008284,-0.5486076,1.109484,0.2037975,-0.1352423,1.812686,0.8747884,,,
2.06546800000001,0.1321201,-1.118436,3.631631,0.1244517,2.640208,-0.3463804,0.2740829,0.4123724,-0.4500524,0.9121295,-1.229054,0.3821526,-0.5717523,0.2841462,0.06922652,0.6569911,0.05625618,1.101378,-1.953335,-1.392931,-1.444866,0.1001229,3.711333,-1.882316,-0.1297303,-0.06002711,-0.7903825,0.3246277,2.952017,1.426193,,,
2.1320960000000184,-0.306428,-1.572536,2.181709,-0.5750557,1.979321,-0.3612765,0.3033543,-0.2992047,0.7715572,0.1099102,-0.1626356,0.968169,-0.497587,0.161713,-0.2149544,-0.6852949,-0.5561321,0.6291218,-0.9545307,-1.353767,-0.190364,-0.5296283,4.585578,-1.684094,-0.6213539,0.06409942,-1.305958,-0.1122186,1.897519,0.733371,,,
2.1987239999999986,-0.4851527,-1.348377,1.585416,0.1913546,2.338811,-0.9778587,0.214259,-0.1287782,-0.3443915,0.4595806,-0.8260904,-0.4069328,0.09673701,0.7606875,0.377665,-0.779331,-0.4117898,2.550781,-0.5306326,-0.9597587,-1.530914,-0.1262218,4.275919,-2.267257,0.247574,0.535889,-0.6594037,0.02713875,1.839784,0.6109101,,,
2.265352000000007,-0.3854585,-1.103835,3.371726,-0.5409672,1.747068,-1.159838,-0.6595448,-0.4673539,-0.1369564,-0.6109568,-0.99038,1.435162,-0.2007321,0.749815,0.4243877,-0.6136406,0.2803878,0.4318063,-0.9588284,-1.162286,-1.266418,-0.513503,3.66582,-2.392787,0.2173842,0.3793828,-0.4252541,0.5889785,0.6742771,1.025634,,,
2.3319800000000157,-0.2162212,-0.5187828,4.315248,-0.09707007,0.7999896,-1.023478,-0.4548007,-1.153262,-0.4509531,-0.7377887,-0.7974938,1.432328,-1.118585,0.898088,0.1772698,0.5071867,-0.430749,1.536604,-0.808684,-1.247035,-0.7665145,-0.5848052,3.978303,-2.243848,0.2340705,0.07118154,-1.754613,-0.03062554,1.061574,2.053658,,,
2.398607999999996,-0.1089352,-0.8042845,5.770999,-0.1940859,0.8217486,-0.9691468,0.2488354,-1.652147,-0.6262445,-0.9410911,0.1339388,1.415966,0.1796255,1.105317,-0.005788302,-0.04867733,0.1111243,2.327534,-0.4427512,-1.487192,-0.322313,-0.6772629,3.636903,-1.37575,-0.3175948,0.1402541,-0.7178021,0.3034497,-0.7644658,3.166883,,,
2.4652360000000044,0.6565884,-1.043955,5.764697,0.03125729,0.1750346,0.02153643,-0.4237089,-1.021814,-0.5335406,-1.230854,0.01032734,0.61496,-0.1999276,1.074461,0.07780191,-1.421498,-0.3366741,1.014961,0.1732531,-1.660779,-0.05624893,0.1790323,3.507665,-1.19861,0.1671194,0.3574691,-0.04542574,0.08255403,1.653816,4.113147,,,
2.531864000000013,0.4591026,-0.8721015,6.54896,-0.09856442,0.5771306,0.08115252,-0.7301015,-1.408221,0.3657857,-0.8745627,-0.1519129,1.159517,-0.1279291,1.1128,0.2251899,-0.4629478,0.1895409,0.2067025,-0.3269701,-1.710002,-0.1783295,-0.02016036,2.650519,-2.250294,0.2402847,0.4988765,-0.3760212,0.180732,0.5987065,3.429192,,,
2.5984920000000216,-0.09284083,-0.9999623,7.414299,-0.6767212,-0.3206747,0.7342739,-0.9914512,-0.3998158,0.01800951,-0.5643768,-0.2229153,1.563354,0.3928312,0.4260098,0.7479747,0.0744697,-0.1812083,0.003073702,-0.1988834,-2.009056,-0.2244384,-0.4347706,2.124638,-1.694198,0.01618347,0.3097099,-0.2954433,0.09219977,0.1751969,3.785749,,,
2.6651200000000017,0.375539,-1.24751,5.099843,-0.6068448,0.02891826,-0.1127727,-0.8448133,-0.8743068,-0.7140657,-0.7202694,0.008556635,1.239101,0.5383492,1.021808,0.05182787,-0.5325776,-0.1196914,0.08561134,-0.2299492,-1.788505,1.073396,0.08581568,2.544706,-1.530769,-0.5478728,0.7581053,0.2337655,0.0598027,0.6642815,2.542686,,,
2.7317480000000103,0.6077306,-1.143597,4.844719,-0.01286963,-0.4128961,1.088378,-0.1492145,0.04566919,-1.015668,-1.055622,-0.1449203,0.4697615,0.5820968,0.235791,-0.2061773,-1.06231,-0.5046375,0.6828745,-0.1336139,-1.549388,-0.6758063,-0.1148087,1.296244,-1.46158,-0.2169541,0.2573875,-0.7992707,0.359325,-0.7520225,1.789062,,,
2.798376000000019,-0.3355568,-0.8587365,4.548728,0.1060198,-0.6953827,-0.2112628,-0.7056979,-1.428624,-0.2098182,-0.9090097,-0.01293645,0.04017871,0.04528853,0.6371474,-0.4089239,-0.8665132,0.05620489,1.353459,-0.4776453,-1.546781,0.01903798,-0.1608929,1.170053,-0.8889311,1.068287,-0.5493679,-1.890717,-0.1247521,-0.07897177,1.917732,,,
2.865003999999999,0.1634137,-1.004333,4.095764,-0.3536203,0.3684397,-0.2457938,-0.8792019,-1.267656,-0.2977386,-1.500236,0.2514147,0.2709934,-0.7900662,0.6385641,-0.1927749,-0.2231843,-0.1708855,-0.1157054,-0.391445,-1.706506,-0.4818325,-0.1837248,1.382051,-1.140162,0.7090151,0.354587,-1.416768,0.2931952,0.01891799,1.496406,,,
2.9316320000000076,-0.3039936,-0.6290226,3.545959,-0.352433,0.06912573,-0.8149888,-0.824361,-0.9996806,0.8118328,-1.36063,0.5925578,0.8567428,0.4218846,0.9723389,-0.03984791,-0.578352,0.05390946,-0.5658858,-0.06012541,-1.169165,0.4100229,-0.2875548,1.057855,-1.357269,0.545476,-0.2096047,-1.545699,0.3267681,0.3363444,2.606806,,,
2.998260000000016,0.07052191,-1.062029,3.499624,0.04497949,-0.6628108,0.05616989,-0.1967342,-1.688199,-0.01851809,-0.9791929,0.1758003,-0.2723405,-0.09913246,0.8342324,-0.3652687,-0.4662301,-0.2846309,2.153235,-0.025882,-1.189496,0.1344151,-0.3155096,1.401168,-1.285303,0.115282,0.2571729,-1.280244,-0.291491,-0.5275404,1.718141,,,
3.0648879999999963,-0.3194043,-0.9727989,2.958677,-0.3015464,-1.808459,0.7539707,-1.161963,-1.346222,0.06116223,-1.376842,-0.2300149,1.58793,-0.1221505,0.3776738,-0.08634506,-0.6075718,-0.3751089,0.251232,-0.3796142,-2.188927,0.222972,-0.7288755,2.899647,-1.275662,0.4352278,0.4162696,-1.062565,-0.5290441,-0.5743145,2.294729,,,
3.131516000000005,-0.1716762,-1.159031,2.29232,-0.1351323,-1.347093,0.198789,0.06512033,-2.440004,-0.5958894,-1.701473,0.1279367,0.5362462,-0.003493377,0.3671894,-0.04682183,1.388133,-0.5049318,-0.01458933,-0.004007311,-1.279584,1.927764,-0.255609,3.495511,-1.371341,0.362341,-0.1533967,-1.412451,0.5239143,1.576607,1.176314,,,
3.1981440000000134,-1.557269,-1.612252,2.324208,0.09024119,-1.98041,0.3939646,-1.290306,-1.386423,-0.1152158,-1.238919,-0.04521556,0.2975364,-0.06791078,0.5833784,-0.01370576,0.1053624,-0.3785127,1.442542,-0.3350353,-1.200996,0.2268888,-0.2945115,2.852035,-0.6403691,0.9454876,-0.2323498,-0.97179,-0.5350595,-0.5300616,1.245235,,,
3.264772000000022,0.2306535,-1.473482,2.127635,-0.8050565,-0.8561326,-0.1874416,0.2087676,-0.5714899,0.08538617,-1.823967,1.737964,0.2927399,0.5254251,0.02204421,-0.3062706,-0.5520036,-0.9287159,0.5793746,0.02558553,-1.048627,-0.2277617,-0.4874417,2.584428,-0.9187914,0.1954244,-0.09428979,0.8071094,-0.4074193,-0.5529402,0.9805657,,,
3.331400000000002,0.5318678,-0.8231827,2.27412,0.1635338,-1.545165,-1.403725,-0.3085309,-0.9717792,0.5160713,-1.456698,0.002497662,-0.1939306,-0.8202973,0.4938967,-0.3143581,-0.16383,0.02290941,1.32105,-0.9950138,-1.324126,0.5209213,-0.4018752,2.521585,-0.8691722,1.031058,-0.5204476,-1.424583,0.0647799,-0.3043239,1.018208,,,
3.3980280000000107,0.10932,-1.51555,2.140611,-0.2094795,-0.7036651,-1.2596,0.2951013,-0.6235121,-1.265682,-1.212389,-0.3794305,0.397484,-0.9351965,0.394829,-0.5220644,-0.5730312,-0.3339459,0.4667791,-0.9427462,-1.480305,0.2243949,-0.09407932,2.297067,-0.1358953,0.5525814,-0.6158928,-1.286998,-0.2720124,-0.3753293,1.851614,,,
3.4646560000000193,-0.04872366,-0.7093931,1.96356,0.2189136,-1.516986,-0.01407396,-0.5545027,-1.133864,-0.9655038,-0.9730176,-0.6785038,0.1592704,-0.126146,0.1298653,-0.6837885,-0.4059046,-1.088994,0.2728106,-0.5660298,-1.282293,0.3223523,-0.1675872,2.027856,-0.05081806,0.3635847,0.3172063,-1.561002,-0.6429794,0.2389702,1.255345,,,
3.5312839999999994,-0.0448097,-0.8058869,1.508107,0.2771089,-0.7414569,-0.4942114,-0.2881552,-0.578352,-0.3736579,-1.245346,-0.3983484,0.06734151,0.3054304,0.001802677,-0.5342901,-0.6954289,-0.2358381,0.2562677,-1.211851,-0.647962,0.8061099,-0.2712204,2.110509,-0.3295171,-0.2575542,-1.17831,-1.427289,-0.464662,-0.08130029,1.344322,,,
3.597912000000008,0.0321056,-1.222414,2.320597,0.4051357,-2.072452,-0.09783944,-1.534105,-1.919989,-0.2497322,-1.2504,-0.8658287,0.1582785,0.165282,0.5162874,-0.2914805,-0.04479363,-1.215243,0.7210777,-1.343531,-1.367274,0.8978616,-0.3133748,2.420748,-0.3361936,-0.4035912,-0.66264,-1.03116,-0.9088749,1.26677,1.207756,,,
3.6645400000000166,0.5222625,-0.5359044,4.225947,0.5491657,-2.140391,0.4347288,-0.6201832,-1.240726,-0.7056702,-1.27423,-1.382551,-0.6699067,0.128193,0.18358,-0.4968055,0.3454585,-0.274274,1.539621,-0.9405396,-0.9777036,0.5675332,0.1216598,2.041308,-0.1982687,-1.012959,-0.8650571,0.3407218,-0.7220939,2.269528,1.281739,,,
3.7311679999999967,-0.03782051,-0.6685206,4.083497,0.2046937,-1.835944,-0.7426516,-0.7300302,-0.7599075,-0.4377759,-1.579045,-0.3703496,-1.379767,0.2271126,0.3623835,-0.3577708,-1.896525,-1.396193,2.511336,-0.5455483,-1.197395,1.732654,-0.6429001,1.79627,0.1523518,-0.2419026,-0.6253232,-0.06084728,-1.171571,-0.1751527,0.8455259,,,
3.7977960000000053,-0.07114829,-0.3802987,4.199988,0.3748323,-1.586727,0.1930794,-0.7531443,-1.509504,-0.06882244,-1.464749,-0.5848507,0.2435987,0.7881097,0.4835465,-0.1038343,0.4343764,-0.1401512,1.693095,-0.1414544,-1.196157,0.6227291,-0.2565733,1.856338,-0.3974856,0.1547321,0.3805885,-0.4530795,-0.7887561,-0.3084792,0.6669164,,,
3.864424000000014,-0.0459608,-0.6569573,4.031987,0.3963064,-1.059032,0.117224,-0.1773356,-2.205339,-0.3148135,-0.9188395,0.1985475,-0.4868237,0.964058,0.9267985,-0.3538729,-0.8274017,-0.2181025,1.057334,-0.1283363,-0.952078,1.199759,-0.7599189,0.4950249,-0.3419974,-0.591531,0.2276443,-0.3679404,-0.7951402,0.6930293,0.7977005,,,
3.9310520000000224,-0.5729947,-0.9997619,2.685595,-0.2817814,1.284659,-1.619327,0.4961824,-0.1767994,-0.1963805,-1.502578,-0.7836493,0.272605,0.4025111,0.1100602,0.3230321,0.2138676,-0.5332453,1.026847,-0.9301899,-0.5061972,1.559082,-0.5412247,0.6423087,-0.06782823,-0.233045,0.7456186,1.760188,0.3151555,1.215748,1.262924,,,
3.9976800000000026,-0.2726801,-0.7764212,2.040473,-0.5164183,2.03927,-1.296109,-1.077593,-0.6038398,0.03009453,-1.879262,-0.6337749,0.02062608,-0.6005487,0.3734581,-0.1004505,0.04694607,0.08564041,1.091033,-0.6325155,-0.8909665,1.932065,-0.4808732,1.710253,0.01718062,0.1523011,0.3221471,1.044088,-0.002209166,0.8829617,0.3253039,,,
4.064308000000011,0.4129188,-1.020647,1.628666,-0.3628454,0.5769229,0.5890499,-0.7015568,-0.3478051,0.2301242,-1.528036,-1.600156,-0.2988304,-0.2770161,0.5680354,-0.4925953,0.02458717,-0.4160691,1.455644,-0.6225609,-0.6146483,1.103882,-0.5372873,0.9841018,0.2306097,-0.7220924,-0.09053541,0.5151206,-0.9001718,1.993485,0.7275079,,,
4.13093600000002,-0.660428,-1.029498,1.426619,-0.1234391,1.208993,-0.07887322,-0.9181167,0.1992615,0.110346,-1.837217,-0.9660212,-1.032801,-0.2531506,0.162014,-0.04039429,0.6610324,-0.8251979,-0.7311826,-1.103247,-0.4674249,0.7988518,-0.134491,0.7932836,-0.3931509,-0.5740098,0.7828095,0.7065713,-0.5127828,-0.2318078,0.5558631,,,
4.197564,-0.9123704,-1.868886,1.739811,-0.6435481,0.9916353,0.9313889,-0.1122751,-1.630236,-0.1827949,-1.485599,-1.168793,-0.6392091,-0.4802624,0.1207691,0.01637841,-0.8233374,-0.3002725,0.7482116,-0.02478611,-0.7906293,1.520925,-0.7779614,1.034071,-0.236449,-0.008066049,-0.6051664,0.6672296,-1.118051,-1.577983,0.6949127,,,
4.264192000000008,0.1288406,-1.665389,0.6855404,-0.5284123,2.129896,-1.666459,-0.7515097,0.6017436,0.06826464,-1.690344,0.4515441,0.413749,-0.6653699,0.1333686,-0.1120206,0.696762,0.1411126,1.380471,-0.9691094,-0.113777,0.3764113,-0.5508866,0.9464778,-0.3460279,-0.5332423,-0.5979044,0.277788,-1.029716,-0.132152,1.588184,,,
4.330820000000017,-0.09134118,-1.416064,0.1796807,-0.4137167,0.8860556,-0.3142403,-0.5357298,0.2967182,1.080411,-1.139089,-0.8688009,0.6016724,-0.2464504,-0.02390491,-0.007677698,-0.5464243,-0.6540035,2.116603,-0.706818,1.51636,0.1279802,-0.3490917,0.2887026,-0.06636976,-0.9065985,-0.9382108,-0.6090258,-0.939087,-0.775687,1.775908,,,
4.397447999999997,-0.08844019,-2.102239,0.5533639,-0.240136,1.965853,-0.5243731,-0.1186422,0.1245602,1.238194,-1.164545,-0.4417854,-1.006859,-0.8008289,-0.3513858,-0.1211596,0.36164,-1.264655,0.7812667,-0.6085165,3.125719,-0.6690976,-0.4776354,0.02596525,-0.4314534,-1.329989,-0.9053632,-0.5983936,-1.053174,0.5251548,1.34069,,,
4.464076000000006,0.006926802,-1.554394,-0.1857564,-0.05149958,1.727455,-0.6676483,-0.2919136,-0.553553,0.2083154,-0.9223045,-0.09732569,-0.2926534,-0.5763466,-0.235131,0.1180586,-0.1727638,-0.4522315,0.1913385,-0.7465898,2.652731,-0.3376385,-1.033758,0.2350079,-0.1885629,-0.4350569,-0.06213932,-0.1506923,-1.1373,-0.5803162,1.346354,,,
4.530704000000014,0.549371,-1.144256,0.1923071,-0.4431073,0.4398522,-1.20345,-0.9616256,-1.468576,-0.3232332,-0.8306749,0.2322811,-0.3681235,-0.3404417,-0.3522852,0.2011718,0.5148225,-0.7980936,0.866566,-0.5335826,2.776557,-0.02313037,-0.773762,-0.09165587,-0.5367453,-1.080925,-0.2026004,-0.03786024,-1.85701,-0.7493291,1.987139,,,
